experiment_label,session_dir,frames,duration_sec,effective_fps,detection_rate,motion_detection_rate,measurement_acceptance_rate,motion_measurement_acceptance_rate,track_rate,motion_track_rate,odom_available_rate,moving_frames,direction_correct_rate,relative_speed_mae_mps,ttc_active_rate,ttc_active_rate_while_approaching,minimum_ttc_sec,ttc_vs_odom_mae_sec,path_corridor_rate,warning_or_critical_rate,warning_hold_rate,unknown_rate,critical_rate,warning_or_critical_frames,critical_frames
phase5_camera_mock_odom_dryrun_r01,/home/robo25/Downloads/recoding/202609171430.tar.xz::phase5_camera_mock_odom_dryrun_r01_20260917_142548_940,1597,53.43101,29.8702944226583,1.0,1.0,1.0,1.0,1.0,1.0,0.4664996869129618,121,1.0,0.0,0.08891671884783969,1.0,4.258735656738281,0.0001081001281738043,0.07639323731997495,0.07639323731997495,0.0,0.0,0.0,122,0
