session,source,required_files_complete,csv_frames,frame_sequence_ok,timestamps_monotonic,time_alias_ok,raw_frames,bev_frames,detection_frames,video_counts_match,processing_timing_status,decision,reasons
phase5_camera_mock_odom_dryrun_r01_20260917_142548_940,/home/robo25/Downloads/recoding/202609171430.tar.xz::phase5_camera_mock_odom_dryrun_r01_20260917_142548_940,1,1597,1,1,1,1597,1597,1597,1,PASS,PASS,
