experiment_label,session_dir,frames,duration_sec,effective_fps,detection_rate,motion_detection_rate,measurement_acceptance_rate,motion_measurement_acceptance_rate,track_rate,motion_track_rate,odom_available_rate,odom_callback_count_delta,challenge_callback_count_delta,challenge_age_p95_sec,challenge_age_max_sec,ffb_publish_success_rate,ffb_challenge_unavailable_frames,moving_frames,direction_correct_rate,relative_speed_mae_mps,ttc_active_rate,ttc_active_rate_while_approaching,minimum_ttc_sec,ttc_vs_odom_mae_sec,path_corridor_rate,warning_or_critical_rate,warning_hold_rate,unknown_rate,critical_rate,warning_or_critical_frames,critical_frames
phase5_v8_camera_unknown_dryrun_r01,/home/robo25/Downloads/recoding/phase5_v8_camera_unknown_dryrun_r01_20260925_160415_310.tar.xz::phase5_v8_camera_unknown_dryrun_r01_20260925_160415_310,1264,43.068617999999994,29.32529666960756,0.7879746835443038,0.8121827411167513,0.822289156626506,0.63125,0.7737341772151899,0.766497461928934,0.48813291139240506,585.0,2002.0,0.03337649139989477,0.2509283230001529,0.9810126582278481,24,197,1.0,0.0019096641351055625,0.28639240506329117,1.0,3.2122109115297253,0.026995893371933578,0.15439672801635992,0.13686708860759494,0.058544303797468354,0.01977848101265823,0.0,173,0
