archive_filename,archive_path,size_bytes,sha256,tar_xz_status,archive_members,recording_sessions,metadata_sessions,detections_sessions,raw_video_sessions,complete_core_sessions,session_names,error
phase5_v8_camera_unknown_dryrun_r01_20260925_160415_310.tar.xz,/home/robo25/Downloads/recoding/phase5_v8_camera_unknown_dryrun_r01_20260925_160415_310.tar.xz,94559304,dfc8fee1182bcce184186fa883590b5a602129fa674bf352635b41424f62deed,PASS,6,1,1,1,1,1,phase5_v8_camera_unknown_dryrun_r01_20260925_160415_310,
