session,source,required_files_complete,csv_frames,frame_sequence_ok,timestamps_monotonic,time_alias_ok,raw_frames,bev_frames,detection_frames,video_counts_match,processing_timing_status,decision,reasons
phase5_v8_camera_unknown_dryrun_r01_20260925_160415_310,/home/robo25/Downloads/recoding/phase5_v8_camera_unknown_dryrun_r01_20260925_160415_310.tar.xz::phase5_v8_camera_unknown_dryrun_r01_20260925_160415_310,1,1264,1,1,1,1264,1264,1264,1,PASS,PASS,
