experiment_label,session_dir,frames,requested_fps,effective_fps,fps_within_one_percent,dt_median_ms,dt_p90_ms,dt_p95_ms,dt_p99_ms,dt_max_ms,dt_over_40ms_rate,dt_over_50ms_rate,first_half_fps,last_half_fps,raw_kib_per_frame,bev_kib_per_frame,detection_kib_per_frame,odom_poll_median_ms,capture_read_median_ms,bev_preprocess_median_ms,blue_pipeline_median_ms,ai_perception_median_ms,overlay_render_median_ms,display_median_ms,video_write_median_ms,processing_total_median_ms,processing_over_budget_rate,processing_active_median_ms,processing_active_p95_ms,processing_active_over_budget_rate
phase5_v8_camera_unknown_dryrun_r01,/home/robo25/Downloads/recoding/phase5_v8_camera_unknown_dryrun_r01_20260925_160415_310.tar.xz::phase5_v8_camera_unknown_dryrun_r01_20260925_160415_310,1264,30.0,29.32529666960756,0,33.21399999999919,34.732999999996395,36.20750000000044,65.65223999999851,204.98100000000008,0.021377672209026127,0.012668250197941409,29.171159071393713,29.48082403008089,70.82584738429588,30.215393839003166,19.20351129845728,0.017,10.0155,5.766,2.667,0.002,1.044,1.826,8.9225,30.852,0.10680379746835443,20.763,26.08694999999999,0.01740506329113924
