experiment_label,session_dir,frames,duration_sec,effective_fps,detection_rate,measurement_acceptance_rate,track_rate,odom_available_rate,moving_frames,direction_correct_rate,relative_speed_mae_mps,ttc_active_rate,ttc_active_rate_while_approaching,minimum_ttc_sec,ttc_vs_odom_mae_sec,path_corridor_rate,warning_or_critical_rate,warning_hold_rate,unknown_rate,critical_rate,warning_or_critical_frames,critical_frames
aohakonasi,/home/robo25/Downloads/recoding/08251810.tar.xz::aohakonasi_20260825_180459_222,520,17.301028,29.99821744696327,0.0,nan,0.0,0.0,0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0
x-0.4mz1.0m_raw,/home/robo25/Downloads/recoding/08251810.tar.xz::x-0.4mz1.0m_raw_20260825_180902_184,416,13.837311999999999,29.991374047213796,1.0,1.0,1.0,0.0,0,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0
x0.0mz1.0m_raw,/home/robo25/Downloads/recoding/08251810.tar.xz::x0.0mz1.0m_raw_20260825_180659_557,337,11.199131,30.002327859188362,1.0,1.0,1.0,0.0,0,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0
x0.0mz1.0m_syahei_raw,/home/robo25/Downloads/recoding/08251810.tar.xz::x0.0mz1.0m_syahei_raw_20260825_180740_854,646,21.501075,29.99850007499625,0.7089783281733746,0.982532751091703,0.718266253869969,0.0,0,nan,nan,0.0015479876160990713,nan,16.603129102800374,nan,0.0,0.0,0.0,0.0,0.0,0,0
x0.4mz1.0m_raw,/home/robo25/Downloads/recoding/08251810.tar.xz::x0.4mz1.0m_raw_20260825_180934_724,389,12.928557,30.011083216789004,1.0,1.0,1.0,0.0,0,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0
