archive_filename,archive_path,size_bytes,sha256,tar_xz_status,archive_members,recording_sessions,metadata_sessions,detections_sessions,raw_video_sessions,complete_core_sessions,session_names,error
phase5_callback_fix_dryrun_r01_20260924_170947_310.tar.xz,/home/robo25/Downloads/phase5_callback_fix_dryrun_r01_20260924_170947_310.tar.xz,60497612,34bd6185abdb03dc569ee75d9596f8d8da9b31b964064bc16b34d09558de5922,PASS,6,1,1,1,1,1,phase5_callback_fix_dryrun_r01_20260924_170947_310,
