collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
128,1,1,PATH,0,0.0,off,no_alert,,129,4.284158,131142.174670028,5.36849689000519
129,1,1,PATH,0,0.0,off,no_alert,,130,4.321314,131142.208467854,5.402294716011966
130,1,1,PATH,0,0.0,off,no_alert,,131,4.353311,131142.242142615,5.435969476995524
131,1,1,PATH,0,0.0,off,no_alert,,132,4.383638,131142.275956706,5.469783567998093
132,1,1,PATH,0,0.0,off,no_alert,,133,4.422117,131142.30983211,5.503658972011181
133,1,1,PATH,0,0.0,off,no_alert,,134,4.451881,131142.343727023,5.537553884991212
134,1,1,PATH,0,0.0,off,no_alert,,135,4.483204,131142.377611756,5.571438618004322
135,1,1,PATH,0,0.0,off,no_alert,,136,4.521331,131142.411370633,5.605197494995082
136,1,1,PATH,0,0.0,off,no_alert,,137,4.552414,131142.445044428,5.6388712899934035
137,1,1,PATH,0,0.0,off,no_alert,,138,4.584992,131142.478707637,5.6725344989972655
138,1,1,PATH,0,0.0,off,no_alert,,139,4.61941,131142.512386908,5.706213769997703
139,1,1,PATH,0,0.0,off,no_alert,,140,4.652636,131142.546055193,5.739882055000635
140,1,1,PATH,0,0.0,off,no_alert,,141,4.684984,131142.57970178,5.773528641992016
141,1,1,PATH,0,0.0,off,no_alert,,142,4.718913,131142.613365122,5.807191984000383
142,1,1,PATH,0,0.0,off,no_alert,,143,4.752587,131142.647036192,5.840863054007059
143,1,1,PATH,0,0.0,off,no_alert,,144,4.784688,131142.680687281,5.8745141430117656
144,1,1,PATH,0,0.0,off,no_alert,,145,4.821066,131142.71443805,5.908264911995502
145,1,1,PATH,0,0.0,off,no_alert,,146,4.851868,131142.748110367,5.941937229014002
146,1,1,PATH,0,0.0,off,no_alert,,147,4.884709,131142.781861878,5.975688739999896
147,1,1,PATH,0,0.0,off,no_alert,,148,4.920732,131142.815653573,6.009480434993748
148,1,1,PATH,0,0.0,off,no_alert,,149,4.950777,131142.849534491,6.04336135298945
149,1,1,WARNING,1,0.25,steady,ttc_warning,,150,4.983019,131142.883433591,6.07726045299205
