experiment_label,session_dir,frames,requested_fps,effective_fps,fps_within_one_percent,dt_median_ms,dt_p90_ms,dt_p95_ms,dt_p99_ms,dt_max_ms,dt_over_40ms_rate,dt_over_50ms_rate,first_half_fps,last_half_fps,raw_kib_per_frame,bev_kib_per_frame,detection_kib_per_frame,odom_poll_median_ms,capture_read_median_ms,bev_preprocess_median_ms,blue_pipeline_median_ms,ai_perception_median_ms,overlay_render_median_ms,display_median_ms,video_write_median_ms,processing_total_median_ms,processing_over_budget_rate,processing_active_median_ms,processing_active_p95_ms,processing_active_over_budget_rate
phase5_v8_camera_mock_odom_dryrun_r01,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,841,30.0,29.341270659354592,0,33.18800000000066,39.94259999999841,42.26545000000037,50.73456000000047,79.55600000000018,0.0988095238095238,0.013095238095238096,29.738309251085294,28.954694176383722,71.63539963585018,30.678335872473244,21.0195730529132,0.018,3.521,10.034,2.842,0.002,0.99,1.865,8.903,30.43,0.2294887039239001,25.247,36.196,0.093935790725327
