archive_filename,archive_path,size_bytes,sha256,tar_xz_status,archive_members,recording_sessions,metadata_sessions,detections_sessions,raw_video_sessions,complete_core_sessions,session_names,error
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz,58002892,5d60214d91b299d536b915d1aab01fce68cfb4d59e7127fea4a3d5f597cc4c93,PASS,6,1,1,1,1,1,phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,
