session,session_path,frame,time_sec,occlusion_event,phase_label,detected,source_pixel_x,source_pixel_y,raw_x_m,raw_z_m,raw_distance_m,x_m,z_m,distance_m,area_px,contact_samples,bbox_width_px,bbox_height_px,bbox_aspect_ratio,bbox_fill_ratio,contour_solidity,measurement_available,measurement_accepted,rejection_reason,predicted_x_m,predicted_z_m,innovation_x_m,innovation_z_m,innovation_cov_xx,innovation_cov_xz,innovation_cov_zz,nis,track_available,track_predicted,filtered_x_m,filtered_z_m,filtered_distance_m,relative_vx_mps,relative_vz_mps,missing_age_sec
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,0,0.0,,,1,334.0,431.0,0.0697438922848848,1.0350372315323617,1.037384345924509,0.06497830607365697,1.0350372315323617,1.0370748530932459,3905.5,15,61,74,0.8243243243243243,0.8651971643774923,0.9540735312080127,True,True,initialized,,,,,,,,,1,0,0.06497830897569656,1.0350372791290283,1.037074900778224,0.0,0.0,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,1,0.03333333333333333,,,1,334.5,431.0,0.07296133089607373,1.0346467043332206,1.0372160616736135,0.06693350729543793,1.0346467043332206,1.0368094796955047,3937.5,16,61,74,0.8243243243243243,0.8722862206468763,0.9544297660889589,True,True,accepted,0.06497830897569656,1.0350372791290283,0.001955196261405945,-0.0003905296325683594,0.0020784721709787846,0.0,0.0020784721709787846,0.001912609557621181,1,0,0.06608688831329346,1.0348159074783325,1.0369240276785656,0.007878271862864494,-0.0015736010391265154,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,2,0.06666666666666667,,,1,336.0,431.0,0.08260843448566722,1.0334493377500513,1.0367457196170102,0.07279594353879816,1.0334493377500513,1.036010030401117,3984.0,15,62,74,0.8378378378378378,0.8683522231909329,0.9476688867745005,True,True,accepted,0.06634949892759323,1.0347634553909302,0.006446443498134613,-0.0013141632080078125,0.001895808964036405,0.0,0.001895808964036405,0.022831233218312263,1,0,0.06973561644554138,1.0340731143951416,1.0364218552866913,0.04514600709080696,-0.009170951321721077,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,3,0.1,,,1,318.5,432.5,-0.030464550390255845,1.0225581568256223,1.0230118635290084,0.004082763616422323,1.0225581568256223,1.0225663074096278,4010.5,16,62,76,0.8157894736842105,0.8511247877758913,0.9351754692783024,True,True,accepted,0.07124048471450806,1.0337674617767334,-0.06715772300958633,-0.011209249496459961,0.0018957407446578145,0.0,0.0018957407446578145,2.445380210876465,1,0,0.03596578538417816,1.0278798341751099,1.0285088678383634,-0.32709842920303345,-0.07130201905965805,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,4,0.13333333333333333,,,1,329.5,431.0,0.0407220304711841,1.0382290330908597,1.0390273379071782,0.04734204738042978,1.0382290330908597,1.0393078440014547,3980.0,16,62,74,0.8378378378378378,0.8674803836094158,0.9466048281603044,True,True,accepted,0.025062505155801773,1.025503158569336,0.022279541939496994,0.012725830078125,0.0018194911535829306,0.0,0.0018194911535829306,0.3618180751800537,1,0,0.03632161021232605,1.0319342613220215,1.032573280236634,-0.22380971908569336,-0.012304644100368023,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,5,0.16666666666666666,,,1,334.0,431.0,0.0697438922848848,1.0350372315323617,1.037384345924509,0.06497830607365697,1.0350372315323617,1.0370748530932459,3938.5,15,59,74,0.7972972972972973,0.902084287677508,0.9562947675124438,True,True,accepted,0.028861286118626595,1.0315240621566772,0.03611702471971512,0.0035132169723510742,0.0017065037973225117,0.0,0.0017065037973225117,0.7716256976127625,1,0,0.0459304079413414,1.0331844091415405,1.0342048277139362,-0.08838124573230743,0.0008689110400155187,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,6,0.2,,,1,334.0,431.0,0.0697438922848848,1.0350372315323617,1.037384345924509,0.06497830607365697,1.0350372315323617,1.0370748530932459,3951.0,15,60,74,0.8108108108108109,0.8898648648648648,0.960262486328837,True,True,accepted,0.04298436641693115,1.0332133769989014,0.02199394255876541,0.0018239021301269531,0.0015999670140445232,0.0,0.0015999670140445232,0.3044188618659973,1,0,0.05260646343231201,1.0340113639831543,1.0353487049497663,-0.021233147010207176,0.006437333300709724,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,7,0.23333333333333334,,,1,333.5,431.0,0.06652385187907314,1.0354148550582147,1.0375496831207904,0.06302152377057504,1.0354148550582147,1.0373310149289805,3987.0,16,62,74,0.8378378378378378,0.8690061028770706,0.9470308788598575,True,True,accepted,0.051898691803216934,1.0342259407043457,0.01112283393740654,0.0011888742446899414,0.0015127676306292415,0.0,0.0015127676306292415,0.08271650224924088,1,0,0.056404151022434235,1.0347075462341309,1.036243762097711,0.007030031178146601,0.009458268992602825,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,8,0.26666666666666666,,,1,335.5,431.0,0.07939360199646495,1.0338527574420653,1.0368967490104957,0.07084232602800852,1.0338527574420653,1.036277066825094,3910.0,16,62,73,0.8493150684931506,0.86389748121962,0.940808469682387,True,True,accepted,0.05663848668336868,1.0350228548049927,0.014203839004039764,-0.001170039176940918,0.0014447893481701612,0.0,0.0014447893481701612,0.14058659970760345,1,0,0.06199435144662857,1.0345816612243652,1.0364374141032613,0.03790827840566635,0.006914678029716015,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,9,0.3,,,1,334.0,431.0,0.0697438922848848,1.0350372315323617,1.037384345924509,0.06497830607365697,1.0350372315323617,1.0370748530932459,3967.0,15,62,73,0.8493150684931506,0.8764913831197525,0.9515471336051811,True,True,accepted,0.06325796246528625,1.034812092781067,0.0017203465104103088,0.00022518634796142578,0.001392763340845704,0.0,0.001392763340845704,0.0021613873541355133,1,0,0.06386662274599075,1.0348917245864868,1.0368605630067003,0.0412016399204731,0.007345765829086304,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,10,0.3333333333333333,,,1,300.5,433.0,-0.1459170069271305,1.0183639626202945,1.0287647609022583,-0.06607639444598912,1.0183639626202945,1.020505389631378,4002.0,16,60,76,0.7894736842105263,0.8776315789473684,0.9418686749823488,True,True,accepted,0.06524001061916351,1.0351365804672241,-0.1313164085149765,-0.01677262783050537,0.0013533529127016664,0.0,0.0013533529127016664,12.949556350708008,1,0,0.021250981837511063,1.0295180082321167,1.0297373128634715,-0.18641482293605804,-0.02172696217894554,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,11,0.36666666666666664,,,1,333.5,431.0,0.06652385187907314,1.0354148550582147,1.0375496831207904,0.06302152377057504,1.0354148550582147,1.0373310149289805,3937.5,16,58,74,0.7837837837837838,0.9174044734389561,0.9653101250306447,True,True,accepted,0.015037154778838158,1.0287938117980957,0.04798436909914017,0.006621003150939941,0.0013238159008324146,0.0,0.0013238159008324146,1.7724045515060425,1,0,0.03039921633899212,1.0309134721755981,1.0313615755239152,-0.10918308049440384,-0.011070333421230316,0.0
phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,/home/robo25/Downloads/phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320.tar.xz::phase5_v8_camera_mock_odom_dryrun_r01_20260925_153955_320,12,0.4,,,1,333.5,431.0,0.06652385187907314,1.0354148550582147,1.0375496831207904,0.06302152377057504,1.0354148550582147,1.0373310149289805,3930.5,16,60,74,0.8108108108108109,0.8852477477477477,0.9572576716999512,True,True,accepted,0.026759780943393707,1.0305445194244385,0.03626174479722977,0.004870295524597168,0.001301999669522047,0.0,0.001301999669522047,1.0281368494033813,1,0,0.03795579820871353,1.032048225402832,1.0327459427055599,-0.05380776524543762,-0.003632904728874564,0.0
