session,experiment_label,expected_motion,nominal_speed_mps,frames,motion_frames,accuracy_interval_frames,detection_rate,track_rate,motion_track_rate,odom_available_rate,odom_speed_p90_mps,nominal_speed_error_mps,nominal_speed_error_limit_mps,abs_odom_angular_p95_radps,median_abs_odom_speed_mps,speed_mae_limit_mps,direction_correct_rate,direction_response_delay_sec,steady_direction_correct_rate,relative_speed_mae_mps,ttc_expected_frames,ttc_active_rate,ttc_activation_delay_sec,false_ttc_rate,raw_warning_frames,filtered_warning_frames,warning_hold_frames,unknown_frames,first_raw_warning_ttc_sec,first_raw_warning_z_m,warning_feasibility_margin_sec,maximum_warning_entry_delay_sec,path_while_forward_after_warning_frames,critical_frames,final_state,decision,reasons
approach_center_v0p20_r01_20260818_173859_761,approach_center_v0p20_r01_20260818_173859_761,approach,0.2,362,126,93,1.0,1.0,1.0,1.0,0.170584,0.029415999999999998,0.04000000000000001,0.032381,0.153526,0.030705200000000002,0.978494623655914,0.23624699999999965,1.0,0.02172872519657815,85,1.0,0.4717640000000003,0.0,19,34,21,0,4.427249773168129,0.7366,0.4375,0.0774089999999994,0,0,CLEAR,PASS,
approach_center_v0p20_r02_20260818_173929_852,approach_center_v0p20_r02_20260818_173929_852,approach,0.2,369,140,91,1.0,1.0,1.0,1.0,0.170584,0.029415999999999998,0.04000000000000001,0.048572,0.153526,0.030705200000000002,1.0,0.0,1.0,0.019741119117575093,89,1.0,0.07188499999999998,0.0,17,27,20,16,4.496599944095262,0.7667,0.4375,0.07876100000000008,0,0,CLEAR,PASS,
approach_center_v0p20_r03_20260818_173959_164,approach_center_v0p20_r03_20260818_173959_164,approach,0.2,346,138,94,1.0,1.0,1.0,1.0,0.172716,0.027284000000000003,0.04000000000000001,0.048572,0.153526,0.030705200000000002,1.0,0.04079500000000014,1.0,0.01952193326455485,90,1.0,0.1588580000000004,0.0,22,33,20,13,4.477959633756316,0.7553,0.4375,0.07896000000000036,0,0,CLEAR,PASS,
