experiment_label,session_dir,frames,duration_sec,effective_fps,detection_rate,measurement_acceptance_rate,track_rate,odom_available_rate,moving_frames,direction_correct_rate,relative_speed_mae_mps,ttc_active_rate,ttc_active_rate_while_approaching,minimum_ttc_sec,ttc_vs_odom_mae_sec,path_corridor_rate,warning_or_critical_rate,warning_hold_rate,unknown_rate,critical_rate,warning_or_critical_frames,critical_frames
approach_center_v0p20_r01,/home/robo25/Downloads/recoding/recoding_08181740.tar.xz::approach_center_v0p20_r01_20260818_173859_761,362,14.441676,24.997098674696762,1.0,1.0,1.0,1.0,132,0.8787878787878788,0.0379190531369386,0.292817679558011,0.9814814814814815,3.5577836090664645,0.8510837522550703,0.3425414364640884,0.03314917127071823,0.0,0.0,0.0,12,0
approach_center_v0p20_r02,/home/robo25/Downloads/recoding/recoding_08181740.tar.xz::approach_center_v0p20_r02_20260818_173929_852,369,14.715398,25.007818341032976,1.0,1.0,1.0,1.0,144,0.8611111111111112,0.05252364231838306,0.3116531165311653,0.9913793103448276,3.573863016644259,1.4281535846543447,0.37398373983739835,0.03523035230352303,0.0,0.0,0.0,13,0
approach_center_v0p20_r03,/home/robo25/Downloads/recoding/recoding_08181740.tar.xz::approach_center_v0p20_r03_20260818_173959_164,346,13.800229999999999,24.999583340277663,1.0,1.0,1.0,1.0,140,0.8928571428571429,0.04273888004386876,0.32947976878612717,0.9827586206896551,3.4935016307178417,1.0349853340800423,0.3930635838150289,0.03757225433526012,0.0,0.0,0.0,13,0
