experiment_label,source,frames,detected_frames,measurement_accepted_frames,normalized_area_rejection_frames,measurement_acceptance_rate,median_x_m,median_z_m,median_area_px,median_normalized_area,normalized_area_threshold,median_normalized_area_to_threshold
x-0.4mz1.0m_4,/tmp/ricoh_08251420_analysis/x-0.4mz1.0m_4_20260825_141800_161,345,345,0,345,0.0,-0.2991,0.8966,2398.0,1929.8273844304279,2503.678448310634,0.7707968192690982
x0.0mz0.8m_4,/tmp/ricoh_08251420_analysis/x0.0mz0.8m_4_20260825_141625_493,382,382,370,12,0.9685863874345549,0.0161,0.7449,4643.25,2568.2969579747496,2503.678448310634,1.0258094284063184
x0.0mz0.8m_4_kyuubasyo,/tmp/ricoh_08251420_analysis/x0.0mz0.8m_4_kyuubasyo_20260825_141945_844,313,313,313,0,1.0,0.004,0.7286,5030.5,2677.2195235450645,2503.678448310634,1.0693144422565637
x0.4mz1.0m_4,/tmp/ricoh_08251420_analysis/x0.4mz1.0m_4_20260825_141730_883,328,328,0,328,0.0,0.3054,0.9806,2419.5,2330.2931371475606,2503.678448310634,0.9307477718314564
