experiment_label,session_dir,frames,duration_sec,effective_fps,detection_rate,measurement_acceptance_rate,track_rate,odom_available_rate,moving_frames,direction_correct_rate,relative_speed_mae_mps,ttc_active_rate,ttc_active_rate_while_approaching,minimum_ttc_sec,ttc_vs_odom_mae_sec,path_corridor_rate,warning_or_critical_rate,warning_hold_rate,unknown_rate,critical_rate,warning_or_critical_frames,critical_frames
hakonasi2,/home/robo25/Downloads/recoding/202608261630.tar.xz::hakonasi2_20260826_161833_613,623,20.729508,30.005536069645263,0.0,nan,0.0,1.0,0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0
timing_hakonasi_other_floor,/home/robo25/Downloads/recoding/202608261630.tar.xz::timing_hakonasi_other_floor_20260826_162320_203,675,22.467016,29.99953353841026,0.0,nan,0.0,1.0,0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0
timing_x0.0mz1.2m,/home/robo25/Downloads/recoding/202608261630.tar.xz::timing_x0.0mz1.2m_20260826_162000_354,646,21.497382,30.00365346812928,1.0,1.0,1.0,1.0,0,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0
timing_x0.0mz1.2m_shahei,/home/robo25/Downloads/recoding/202608261630.tar.xz::timing_x0.0mz1.2m_shahei_20260826_162058_939,835,27.794158,30.006305641638793,0.6862275449101797,0.9842931937172775,0.6922155688622754,1.0,0,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0
