experiment_label,session_dir,frames,requested_fps,effective_fps,fps_within_one_percent,dt_median_ms,dt_p90_ms,dt_p95_ms,dt_p99_ms,dt_max_ms,dt_over_40ms_rate,dt_over_50ms_rate,first_half_fps,last_half_fps,raw_kib_per_frame,bev_kib_per_frame,detection_kib_per_frame,odom_poll_median_ms,capture_read_median_ms,bev_preprocess_median_ms,blue_pipeline_median_ms,ai_perception_median_ms,overlay_render_median_ms,display_median_ms,video_write_median_ms,processing_total_median_ms,processing_over_budget_rate,processing_active_median_ms,processing_active_p95_ms,processing_active_over_budget_rate
phase5_camera_mock_odom_dryrun_r02,/home/robo25/Downloads/202609171524.tar.xz::phase5_camera_mock_odom_dryrun_r02_20260917_145834_900,1035,30.0,29.88173307116014,1,33.18749999999993,35.81560000000161,38.16240000000055,44.85755999999954,75.5359999999996,0.03288201160541586,0.006769825918762089,29.85245955973338,29.911064050522747,72.49938669987922,33.15939764492754,22.15771625905797,0.346,6.859,5.959,2.689,0.002,0.995,1.812,9.221,30.346,0.10821256038647344,21.592,28.776699999999998,0.017391304347826087
