experiment_label,session_dir,frames,duration_sec,effective_fps,detection_rate,motion_detection_rate,measurement_acceptance_rate,motion_measurement_acceptance_rate,track_rate,motion_track_rate,odom_available_rate,moving_frames,direction_correct_rate,relative_speed_mae_mps,ttc_active_rate,ttc_active_rate_while_approaching,minimum_ttc_sec,ttc_vs_odom_mae_sec,path_corridor_rate,warning_or_critical_rate,warning_hold_rate,unknown_rate,critical_rate,warning_or_critical_frames,critical_frames
phase5_camera_mock_odom_dryrun_r02,/home/robo25/Downloads/202609171524.tar.xz::phase5_camera_mock_odom_dryrun_r02_20260917_145834_900,1035,34.60308,29.88173307116014,1.0,1.0,1.0,1.0,1.0,1.0,0.3314009661835749,122,1.0,0.0,0.1178743961352657,1.0,4.2348785400390625,9.189521289260367e-05,0.1178743961352657,0.1178743961352657,0.0,0.0,0.0,122,0
