archive_filename,archive_path,size_bytes,sha256,tar_xz_status,archive_members,recording_sessions,metadata_sessions,detections_sessions,raw_video_sessions,complete_core_sessions,session_names,error
phase5_challenge_reception_diag_r01_20260924_161045_968.tar.xz,/home/robo25/Downloads/phase5_challenge_reception_diag_r01_20260924_161045_968.tar.xz,64837736,63b85bc360172814bf64269f8174012eb3dc5c0551e1d9ba76f8641734117bc5,PASS,6,1,1,1,1,1,phase5_challenge_reception_diag_r01_20260924_161045_968,
