collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
158,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,159,5.282312,697613.928318925,6.404282458941452
159,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,160,5.319734,697613.962204774,6.438168307999149
160,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,161,5.35025,697613.99617919,6.4721427239710465
161,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,162,5.382906,697614.030053881,6.506017414969392
162,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,163,5.419059,697614.063794582,6.539758116006851
163,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,164,5.450854,697614.097773818,6.573737351922318
164,1,1,CLEAR,0,0.0,off,cadence_complete,,165,5.484275,697614.131825294,6.607788827968761
165,1,1,CLEAR,0,0.0,off,cadence_complete,,166,5.521437,697614.165752766,6.641716299927793
166,1,1,CLEAR,0,0.0,off,cadence_complete,,167,5.550176,697614.200016382,6.675979916006327
167,1,1,CLEAR,0,0.0,off,cadence_complete,,168,5.584437,697614.234130115,6.710093648987822
168,1,1,CLEAR,0,0.0,off,cadence_complete,,169,5.620768,697614.268105898,6.744069432024844
169,1,1,CLEAR,0,0.0,off,cadence_complete,,170,5.653727,697614.302051006,6.77801453997381
170,1,1,CLEAR,0,0.0,off,cadence_complete,,171,5.684341,697614.336088776,6.812052309978753
171,1,1,CLEAR,0,0.0,off,cadence_complete,,172,5.721454,697614.370027811,6.845991345006041
172,1,1,CLEAR,0,0.0,off,cadence_complete,,173,5.754103,697614.403918911,6.879882444976829
173,1,1,CLEAR,0,0.0,off,cadence_complete,,174,5.784621,697614.437959075,6.91392260894645
174,1,1,CLEAR,0,0.0,off,cadence_complete,,175,5.819618,697614.471951301,6.947914834949188
175,1,1,CLEAR,0,0.0,off,cadence_complete,,176,5.852936,697614.506040414,6.982003947952762
176,1,1,CLEAR,0,0.0,off,cadence_complete,,177,5.8845,697614.539959497,7.0159230310237035
177,1,1,CLEAR,0,0.0,off,cadence_complete,,178,5.920884,697614.57386134,7.049824873916805
178,1,1,CLEAR,0,0.0,off,cadence_complete,,179,5.952854,697614.607909802,7.083873335970566
179,1,1,CLEAR,0,0.0,off,cadence_complete,,180,5.984516,697614.642074018,7.11803755199071
180,1,1,CLEAR,0,0.0,off,cadence_complete,,181,6.019859,697614.676235166,7.152198700001463
181,1,1,CLEAR,0,0.0,off,cadence_complete,,182,6.052844,697614.710036368,7.1859999019652605
182,1,1,CLEAR,0,0.0,off,cadence_complete,,183,6.084264,697614.74377904,7.219742574030533
