collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
29,1,1,CLEAR,0,0.0,off,no_alert,,30,1.001114,4538.852308843,6.011845826999888
30,1,1,CLEAR,0,0.0,off,no_alert,,31,1.0361,4538.886225293,6.045762276999994
31,1,1,CLEAR,0,0.0,off,no_alert,,32,1.075092,4538.920140313,6.079677296999762
32,1,1,CLEAR,0,0.0,off,no_alert,,33,1.116304,4538.954147756,6.113684739999371
33,1,1,CLEAR,0,0.0,off,no_alert,,34,1.145302,4538.988182482,6.147719466000126
34,1,1,CLEAR,0,0.0,off,no_alert,,35,1.1739,4539.022194815,6.181731798999863
35,1,1,CLEAR,0,0.0,off,no_alert,,36,1.200977,4539.056334922,6.2158719059998475
36,1,1,CLEAR,0,0.0,off,no_alert,,37,1.23011,4539.090262691,6.249799674999849
37,1,1,CLEAR,0,0.0,off,no_alert,,38,1.257072,4539.124445478,6.283982461999585
38,1,1,CLEAR,0,0.0,off,no_alert,,39,1.28875,4539.158562216,6.318099199999779
39,1,1,CLEAR,0,0.0,off,no_alert,,40,1.326376,4539.192801191,6.3523381750001136
40,1,1,CLEAR,0,0.0,off,no_alert,,41,1.36008,4539.226820979,6.386357962999682
41,1,1,CLEAR,0,0.0,off,no_alert,,42,1.388716,4539.260869021,6.420406004999677
42,1,1,CLEAR,0,0.0,off,no_alert,,43,1.427868,4539.295047713,6.454584696999518
43,1,1,CLEAR,0,0.0,off,no_alert,,44,1.466146,4539.329085684,6.488622668000062
44,1,1,CLEAR,0,0.0,off,no_alert,,45,1.495458,4539.363280842,6.522817825999482
45,1,1,CLEAR,0,0.0,off,no_alert,,46,1.523188,4539.397096045,6.556633028999386
46,1,1,CLEAR,0,0.0,off,no_alert,,47,1.555027,4539.431098116,6.590635099999417
47,1,1,CLEAR,0,0.0,off,no_alert,,48,1.59447,4539.464956166,6.62449314999958
48,1,1,CLEAR,0,0.0,off,no_alert,,49,1.636409,4539.4991663,6.658703283999785
49,1,1,CLEAR,0,0.0,off,no_alert,,50,1.663275,4539.533246836,6.692783819999931
50,1,1,CLEAR,0,0.0,off,no_alert,,51,1.691869,4539.567051335,6.726588318999347
51,1,1,CLEAR,0,0.0,off,no_alert,,52,1.723393,4539.601044357,6.760581341000034
52,1,1,CLEAR,0,0.0,off,no_alert,,53,1.760054,4539.634832444,6.7943694279993
53,1,1,CLEAR,0,0.0,off,no_alert,,54,1.793446,4539.668754258,6.8282912419999775
54,1,1,CLEAR,0,0.0,off,no_alert,,55,1.829365,4539.702736924,6.862273908000134
55,1,1,CLEAR,0,0.0,off,no_alert,,56,1.859434,4539.736776658,6.896313641999768
56,1,1,CLEAR,0,0.0,off,no_alert,,57,1.889724,4539.770963635,6.9305006189997584
57,1,1,CLEAR,0,0.0,off,no_alert,,58,1.92488,4539.805324849,6.964861832999304
58,1,1,CLEAR,0,0.0,off,no_alert,,59,1.957961,4539.839707923,6.999244906999593
59,1,1,CLEAR,0,0.0,off,no_alert,,60,1.987224,4539.873909912,7.033446895999987
60,1,1,CLEAR,0,0.0,off,no_alert,,61,2.023188,4539.908233597,7.067770580999422
61,1,1,CLEAR,0,0.0,off,no_alert,,62,2.054988,4539.942473112,7.102010095999503
62,1,1,CLEAR,0,0.0,off,no_alert,,63,2.087774,4539.976813095,7.136350078999385
63,1,1,CLEAR,0,0.0,off,no_alert,,64,2.123161,4540.011151664,7.170688647999668
64,1,1,CLEAR,0,0.0,off,no_alert,,65,2.155115,4540.045228847,7.204765830999349
65,1,1,CLEAR,0,0.0,off,no_alert,,66,2.188883,4540.079094322,7.238631305999661
66,1,1,CLEAR,0,0.0,off,no_alert,,67,2.223768,4540.113161409,7.2726983929997004
67,1,1,CLEAR,0,0.0,off,no_alert,,68,2.256156,4540.147081426,7.306618409999828
68,1,1,CLEAR,0,0.0,off,no_alert,,69,2.288816,4540.18087931,7.340416293999624
69,1,1,CLEAR,0,0.0,off,no_alert,,70,2.326083,4540.214721709,7.3742586929993195
70,1,1,CLEAR,0,0.0,off,no_alert,,71,2.35953,4540.248837309,7.408374292999724
71,1,1,CLEAR,0,0.0,off,no_alert,,72,2.390568,4540.282835268,7.442372251999586
72,1,1,CLEAR,0,0.0,off,no_alert,,73,2.426298,4540.316916358,7.476453341999331
73,1,1,CLEAR,0,0.0,off,no_alert,,74,2.46739,4540.351199205,7.5107361889995445
74,1,1,CLEAR,0,0.0,off,no_alert,,75,2.511866,4540.385187886,7.5447248699993
75,1,1,CLEAR,0,0.0,off,no_alert,,76,2.542725,4540.4192005,7.578737484000158
76,1,1,CLEAR,0,0.0,off,no_alert,,77,2.577581,4540.453419202,7.612956185999792
77,1,1,CLEAR,0,0.0,off,no_alert,,78,2.60745,4540.487804194,7.647341177999806
78,1,1,CLEAR,0,0.0,off,no_alert,,79,2.639208,4540.522288278,7.68182526199962
79,1,1,CLEAR,0,0.0,off,no_alert,,80,2.67197,4540.556660722,7.716197705999548
80,1,1,CLEAR,0,0.0,off,no_alert,,81,2.703763,4540.59113448,7.750671463999424
81,1,1,CLEAR,0,0.0,off,no_alert,,82,2.734902,4540.625588,7.785124983999594
82,1,1,CLEAR,0,0.0,off,no_alert,,83,2.767469,4540.659908559,7.819445542999347
83,1,1,CLEAR,0,0.0,off,no_alert,,84,2.799133,4540.693916725,7.85345370899995
84,1,1,CLEAR,0,0.0,off,no_alert,,85,2.831425,4540.727856089,7.887393072999657
85,1,1,CLEAR,0,0.0,off,no_alert,,86,2.864587,4540.761830072,7.921367055999326
86,1,1,CLEAR,0,0.0,off,no_alert,,87,2.896598,4540.796216492,7.9557534759997
87,1,1,CLEAR,0,0.0,off,no_alert,,88,2.933482,4540.830620205,7.990157188999547
88,1,1,CLEAR,0,0.0,off,no_alert,,89,2.974012,4540.864790516,8.024327499999345
89,1,1,CLEAR,0,0.0,off,no_alert,,90,3.003157,4540.899092937,8.05862992099992
90,1,1,CLEAR,0,0.0,off,no_alert,,91,3.035557,4540.933313767,8.092850750999787
91,1,1,CLEAR,0,0.0,off,no_alert,,92,3.064075,4540.967374049,8.126911032999487
92,1,1,CLEAR,0,0.0,off,no_alert,,93,3.09349,4541.001393369,8.160930352999458
93,1,1,CLEAR,0,0.0,off,no_alert,,94,3.123785,4541.035287261,8.194824244999836
94,1,1,CLEAR,0,0.0,off,no_alert,,95,3.154721,4541.069231592,8.228768575999311
95,1,1,CLEAR,0,0.0,off,no_alert,,96,3.186859,4541.103136769,8.262673752999945
96,1,1,CLEAR,0,0.0,off,no_alert,,97,3.222627,4541.137108876,8.296645859999444
97,1,1,CLEAR,0,0.0,off,no_alert,,98,3.255596,4541.171195777,8.330732761000036
98,1,1,CLEAR,0,0.0,off,no_alert,,99,3.289027,4541.20541137,8.364948353999353
99,1,1,CLEAR,0,0.0,off,no_alert,,100,3.322757,4541.239359032,8.398896015999526
100,1,1,CLEAR,0,0.0,off,no_alert,,101,3.354819,4541.273141171,8.432678154999849
101,1,1,CLEAR,0,0.0,off,no_alert,,102,3.386817,4541.307197033,8.466734016999908
102,1,1,CLEAR,0,0.0,off,no_alert,,103,3.423015,4541.341236259,8.500773242999458
103,1,1,CLEAR,0,0.0,off,no_alert,,104,3.455126,4541.375102192,8.534639175999473
104,1,1,CLEAR,0,0.0,off,no_alert,,105,3.491517,4541.409444157,8.568981140999313
105,1,1,CLEAR,0,0.0,off,no_alert,,106,3.524657,4541.443737743,8.603274727000098
106,1,1,CLEAR,0,0.0,off,no_alert,,107,3.555813,4541.47808563,8.637622614000065
107,1,1,CLEAR,0,0.0,off,no_alert,,108,3.59816,4541.512349787,8.671886770999663
108,1,1,CLEAR,0,0.0,off,no_alert,,109,3.627998,4541.546695812,8.706232795999313
109,1,1,CLEAR,0,0.0,off,no_alert,,110,3.658544,4541.581030893,8.740567877000103
110,1,1,CLEAR,0,0.0,off,no_alert,,111,3.692646,4541.615350854,8.774887837999813
111,1,1,CLEAR,0,0.0,off,no_alert,,112,3.72807,4541.649719979,8.809256962999825
112,1,1,CLEAR,0,0.0,off,no_alert,,113,3.757562,4541.68382968,8.843366663999404
113,1,1,CLEAR,0,0.0,off,no_alert,,114,3.788669,4541.717766807,8.877303790999576
114,1,1,CLEAR,0,0.0,off,no_alert,,115,3.825216,4541.751887297,8.911424281000109
115,1,1,CLEAR,0,0.0,off,no_alert,,116,3.856077,4541.786010285,8.94554726899969
116,1,1,CLEAR,0,0.0,off,no_alert,,117,3.887376,4541.819811195,8.979348178999317
117,1,1,CLEAR,0,0.0,off,no_alert,,118,3.923307,4541.853811051,9.01334803499958
118,1,1,CLEAR,0,0.0,off,no_alert,,119,3.95552,4541.887853228,9.0473902119993
119,1,1,CLEAR,0,0.0,off,no_alert,,120,3.986656,4541.921815638,9.08135262199994
120,1,1,CLEAR,0,0.0,off,no_alert,,121,4.027764,4541.95577307,9.115310053999565
121,1,1,CLEAR,0,0.0,off,no_alert,,122,4.065951,4541.989658594,9.149195577999308
122,1,1,CLEAR,0,0.0,off,no_alert,,123,4.100072,4542.023498454,9.183035437999933
123,1,1,CLEAR,0,0.0,off,no_alert,,124,4.133241,4542.057664148,9.2172011319999
124,1,1,CLEAR,0,0.0,off,no_alert,,125,4.174611,4542.091691073,9.251228056999935
125,1,1,CLEAR,0,0.0,off,no_alert,,126,4.202395,4542.125825189,9.285362173000067
126,1,1,CLEAR,0,0.0,off,no_alert,,127,4.238705,4542.160069126,9.319606109999768
127,1,1,CLEAR,0,0.0,off,no_alert,,128,4.266504,4542.194249537,9.353786521000075
128,1,1,CLEAR,0,0.0,off,no_alert,,129,4.295141,4542.228249028,9.387786012000106
129,1,1,CLEAR,0,0.0,off,no_alert,,130,4.323258,4542.262331689,9.421868673000063
130,1,1,CLEAR,0,0.0,off,no_alert,,131,4.354759,4542.2965406,9.456077584000013
131,1,1,CLEAR,0,0.0,off,no_alert,,132,4.38727,4542.331142672,9.490679655999884
132,1,1,CLEAR,0,0.0,off,no_alert,,133,4.423011,4542.365448101,9.524985084999571
133,1,1,CLEAR,0,0.0,off,no_alert,,134,4.455263,4542.399579371,9.559116354999787
134,1,1,CLEAR,0,0.0,off,no_alert,,135,4.491361,4542.433850178,9.593387161999999
135,1,1,CLEAR,0,0.0,off,no_alert,,136,4.524155,4542.468419745,9.62795672899938
136,1,1,CLEAR,0,0.0,off,no_alert,,137,4.558182,4542.502636778,9.662173761999838
137,1,1,CLEAR,0,0.0,off,no_alert,,138,4.590116,4542.536908844,9.696445827999923
138,1,1,CLEAR,0,0.0,off,no_alert,,139,4.624719,4542.570969451,9.73050643499937
139,1,1,CLEAR,0,0.0,off,no_alert,,140,4.656837,4542.605047306,9.76458429000013
140,1,1,CLEAR,0,0.0,off,no_alert,,141,4.688752,4542.639213575,9.798750558999927
141,1,1,CLEAR,0,0.0,off,no_alert,,142,4.724594,4542.673319484,9.83285646799959
142,1,1,CLEAR,0,0.0,off,no_alert,,143,4.757022,4542.707525384,9.867062368000006
143,1,1,CLEAR,0,0.0,off,no_alert,,144,4.786963,4542.742132837,9.901669820999814
144,1,1,CLEAR,0,0.0,off,no_alert,,145,4.823467,4542.776174825,9.935711809000168
145,1,1,CLEAR,0,0.0,off,no_alert,,146,4.85853,4542.810275147,9.969812130999344
146,1,1,CLEAR,0,0.0,off,no_alert,,147,4.900005,4542.844795287,10.00433227099984
147,1,1,CLEAR,0,0.0,off,no_alert,,148,4.933606,4542.879257697,10.038794680999672
148,1,1,CLEAR,0,0.0,off,no_alert,,149,4.963751,4542.913308623,10.07284560700009
149,1,1,CLEAR,0,0.0,off,no_alert,,150,4.99813,4542.947377273,10.106914256999517
150,1,1,CLEAR,0,0.0,off,no_alert,,151,5.029612,4542.981727,10.141263984000034
151,1,1,CLEAR,0,0.0,off,no_alert,,152,5.058765,4543.01598442,10.175521403999483
152,1,1,CLEAR,0,0.0,off,no_alert,,153,5.091947,4543.050322826,10.209859810000125
153,1,1,CLEAR,0,0.0,off,no_alert,,154,5.123695,4543.084494159,10.24403114300003
154,1,1,CLEAR,0,0.0,off,no_alert,,155,5.15826,4543.118667829,10.27820481299932
155,1,1,CLEAR,0,0.0,off,no_alert,,156,5.187678,4543.153237767,10.312774750999779
156,1,1,CLEAR,0,0.0,off,no_alert,,157,5.223399,4543.187549229,10.347086212999784
157,1,1,CLEAR,0,0.0,off,no_alert,,158,5.255209,4543.221699365,10.381236348999664
158,1,1,CLEAR,0,0.0,off,no_alert,,159,5.287213,4543.256186802,10.415723785999944
159,1,1,CLEAR,0,0.0,off,no_alert,,160,5.326072,4543.290356342,10.449893326000165
160,1,1,CLEAR,0,0.0,off,no_alert,,161,5.355089,4543.324543921,10.484080905000155
161,1,1,CLEAR,0,0.0,off,no_alert,,162,5.387752,4543.358552158,10.518089141999553
162,1,1,CLEAR,0,0.0,off,no_alert,,163,5.433164,4543.392960273,10.552497257000141
163,1,1,CLEAR,0,0.0,off,no_alert,,164,5.46521,4543.42718868,10.58672566399946
164,1,1,CLEAR,0,0.0,off,no_alert,,165,5.49207,4543.461331446,10.620868429999973
165,1,1,CLEAR,0,0.0,off,no_alert,,166,5.525091,4543.495525346,10.655062329999964
166,1,1,CLEAR,0,0.0,off,no_alert,,167,5.554878,4543.530014442,10.689551425999525
167,1,1,CLEAR,0,0.0,off,no_alert,,168,5.586919,4543.564649349,10.724186333000034
168,1,1,CLEAR,0,0.0,off,no_alert,,169,5.62386,4543.599111043,10.758648027000163
169,1,1,CLEAR,0,0.0,off,no_alert,,170,5.655115,4543.633664987,10.79320197099969
170,1,1,CLEAR,0,0.0,off,no_alert,,171,5.686929,4543.668151341,10.827688325000054
171,1,1,CLEAR,0,0.0,off,no_alert,,172,5.722753,4543.702497031,10.862034015000063
172,1,1,CLEAR,0,0.0,off,no_alert,,173,5.755305,4543.737200423,10.896737406999819
173,1,1,CLEAR,0,0.0,off,no_alert,,174,5.791138,4543.771296264,10.930833247999544
174,1,1,CLEAR,0,0.0,off,no_alert,,175,5.825177,4543.805900238,10.96543722199931
175,1,1,CLEAR,0,0.0,off,no_alert,,176,5.855197,4543.840072317,10.99960930099951
176,1,1,CLEAR,0,0.0,off,no_alert,,177,5.887439,4543.874108494,11.033645477999926
177,1,1,CLEAR,0,0.0,off,no_alert,,178,5.923044,4543.908160546,11.06769752999935
178,1,1,CLEAR,0,0.0,off,no_alert,,179,5.955428,4543.94215822,11.101695203999952
179,1,1,CLEAR,0,0.0,off,no_alert,,180,5.988495,4543.976128236,11.135665219999282
180,1,1,CLEAR,0,0.0,off,no_alert,,181,6.023464,4544.009962129,11.169499112999802
181,1,1,CLEAR,0,0.0,off,no_alert,,182,6.060413,4544.043813142,11.20335012599935
182,1,1,CLEAR,0,0.0,off,no_alert,,183,6.088591,4544.077736542,11.237273525999626
183,1,1,CLEAR,0,0.0,off,no_alert,,184,6.124493,4544.111801005,11.27133798900013
184,1,1,CLEAR,0,0.0,off,no_alert,,185,6.16231,4544.145796429,11.305333412999971
185,1,1,CLEAR,0,0.0,off,no_alert,,186,6.194948,4544.179954301,11.339491284999895
186,1,1,CLEAR,0,0.0,off,no_alert,,187,6.225982,4544.214118931,11.37365591499929
187,1,1,CLEAR,0,0.0,off,no_alert,,188,6.258878,4544.248305183,11.407842167000126
188,1,1,CLEAR,0,0.0,off,no_alert,,189,6.291738,4544.28249575,11.44203273399944
189,1,1,CLEAR,0,0.0,off,no_alert,,190,6.323877,4544.316868769,11.476405753000108
190,1,1,CLEAR,0,0.0,off,no_alert,,191,6.359995,4544.351038713,11.510575696999695
191,1,1,CLEAR,0,0.0,off,no_alert,,192,6.39125,4544.385181456,11.544718439999997
192,1,1,CLEAR,0,0.0,off,no_alert,,193,6.425155,4544.419570484,11.579107468000075
193,1,1,CLEAR,0,0.0,off,no_alert,,194,6.455372,4544.453618254,11.613155237999308
194,1,1,CLEAR,0,0.0,off,no_alert,,195,6.490038,4544.487925803,11.647462786999313
195,1,1,CLEAR,0,0.0,off,no_alert,,196,6.525152,4544.521920854,11.681457837999915
196,1,1,CLEAR,0,0.0,off,no_alert,,197,6.564106,4544.555688799,11.715225782999369
197,1,1,CLEAR,0,0.0,off,no_alert,,198,6.592248,4544.589608329,11.749145312999644
198,1,1,CLEAR,0,0.0,off,no_alert,,199,6.623063,4544.62373832,11.78327530399929
199,1,1,PATH,0,0.0,off,no_alert,,200,6.660662,4544.657807504,11.817344487999435
200,1,1,PATH,0,0.0,off,no_alert,,201,6.69671,4544.691904075,11.851441058999626
201,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,202,6.732193,4544.725928181,11.885465164999914
202,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,203,6.763446,4544.760073095,11.91961007899954
203,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,204,6.796584,4544.794425522,11.953962505999698
204,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,205,6.828058,4544.828821003,11.98835798699929
205,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,206,6.860448,4544.863156774,12.02269375800006
206,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,207,6.892597,4544.897479494,12.05701647800015
207,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,208,6.923928,4544.931799432,12.091336415999649
208,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,209,6.962018,4544.966080123,12.125617106999925
209,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,210,6.993252,4545.000522875,12.160059858999375
210,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,211,7.023549,4545.034846289,12.194383272999403
211,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,212,7.060601,4545.069288816,12.228825799999868
212,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,213,7.090972,4545.10380406,12.26334104399939
213,1,1,WARNING,1,0.25,steady,ttc_warning:cadence_triple,,214,7.124427,4545.138535431,12.298072414999297
214,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,215,7.15518,4545.172875391,12.332412374999876
215,1,1,CLEAR,0,0.0,off,cadence_gap:triple,,216,7.188475,4545.207292326,12.366829309999957
216,1,1,CLEAR,0,0.0,off,cadence_complete,,217,7.224278,4545.241904481,12.401441465000062
217,1,1,CLEAR,0,0.0,off,cadence_complete,,218,7.255834,4545.276989899,12.436526882999715
218,1,1,CLEAR,0,0.0,off,cadence_complete,,219,7.289135,4545.311527745,12.471064728999409
219,1,1,CLEAR,0,0.0,off,cadence_complete,,220,7.324037,4545.345520855,12.505057839000074
220,1,1,CLEAR,0,0.0,off,cadence_complete,,221,7.356094,4545.379660983,12.539197966999382
221,1,1,CLEAR,0,0.0,off,cadence_complete,,222,7.388182,4545.414171992,12.57370897599958
222,1,1,CLEAR,0,0.0,off,cadence_complete,,223,7.423766,4545.448757703,12.608294687000125
223,1,1,CLEAR,0,0.0,off,cadence_complete,,224,7.457796,4545.482992264,12.642529247999846
224,1,1,CLEAR,0,0.0,off,cadence_complete,,225,7.488796,4545.517300449,12.676837432999491
225,1,1,CLEAR,0,0.0,off,cadence_complete,,226,7.524281,4545.551340101,12.710877084999993
226,1,1,CLEAR,0,0.0,off,cadence_complete,,227,7.556057,4545.585529614,12.74506659799954
227,1,1,CLEAR,0,0.0,off,cadence_complete,,228,7.588305,4545.619878422,12.779415405999316
228,1,1,CLEAR,0,0.0,off,cadence_complete,,229,7.624179,4545.654320461,12.813857444999485
229,1,1,CLEAR,0,0.0,off,cadence_complete,,230,7.657329,4545.6885482,12.848085183999501
230,1,1,CLEAR,0,0.0,off,cadence_complete,,231,7.688656,4545.723231899,12.882768882999699
231,1,1,CLEAR,0,0.0,off,cadence_complete,,232,7.724355,4545.757963802,12.917500785999437
232,1,1,CLEAR,0,0.0,off,cadence_complete,,233,7.756814,4545.792620019,12.952157003000139
233,1,1,CLEAR,0,0.0,off,cadence_complete,,234,7.788713,4545.827077847,12.986614830999315
234,1,1,CLEAR,0,0.0,off,cadence_complete,,235,7.824458,4545.861483927,13.02102091100005
235,1,1,CLEAR,0,0.0,off,cadence_complete,,236,7.856084,4545.895860906,13.055397889999767
236,1,1,CLEAR,0,0.0,off,cadence_complete,,237,7.889596,4545.930123245,13.089660228999492
237,1,1,CLEAR,0,0.0,off,cadence_complete,,238,7.923859,4545.964281879,13.123818862999542
238,1,1,CLEAR,0,0.0,off,cadence_complete,,239,7.954823,4545.998314906,13.15785188999962
239,1,1,CLEAR,0,0.0,off,cadence_complete,,240,7.989125,4546.032467369,13.192004352999902
240,1,1,CLEAR,0,0.0,off,cadence_complete,,241,8.024742,4546.066399784,13.225936767999883
241,1,1,CLEAR,0,0.0,off,cadence_complete,,242,8.055173,4546.100535561,13.260072544999275
242,1,1,CLEAR,0,0.0,off,cadence_complete,,243,8.090082,4546.134571302,13.294108285999755
243,1,1,CLEAR,0,0.0,off,cadence_complete,,244,8.12415,4546.168909828,13.328446812000038
244,1,1,CLEAR,0,0.0,off,cadence_complete,,245,8.156954,4546.203008013,13.362544996999532
245,1,1,CLEAR,0,0.0,off,cadence_complete,,246,8.188537,4546.236971368,13.396508351999728
246,1,1,CLEAR,0,0.0,off,cadence_complete,,247,8.225442,4546.271382948,13.430919931999597
247,1,1,CLEAR,0,0.0,off,cadence_complete,,248,8.255255,4546.305638672,13.465175655999701
248,1,1,CLEAR,0,0.0,off,cadence_complete,,249,8.288878,4546.339857072,13.499394055999801
249,1,1,CLEAR,0,0.0,off,cadence_complete,,250,8.325519,4546.373767034,13.533304017999399
250,1,1,CLEAR,0,0.0,off,cadence_complete,,251,8.355873,4546.407648242,13.56718522599931
251,1,1,CLEAR,0,0.0,off,cadence_complete,,252,8.388323,4546.441654969,13.601191953000125
252,1,1,CLEAR,0,0.0,off,cadence_complete,,253,8.425448,4546.475585463,13.635122446999958
253,1,1,CLEAR,0,0.0,off,cadence_complete,,254,8.455661,4546.509570549,13.669107532999988
254,1,1,CLEAR,0,0.0,off,cadence_complete,,255,8.488901,4546.543512741,13.7030497249998
255,1,1,CLEAR,0,0.0,off,cadence_complete,,256,8.524384,4546.577397512,13.736934495999776
256,1,1,CLEAR,0,0.0,off,cadence_complete,,257,8.556654,4546.61109832,13.77063530399937
257,1,1,CLEAR,0,0.0,off,cadence_complete,,258,8.589152,4546.645356149,13.804893132999496
258,1,1,CLEAR,0,0.0,off,cadence_complete,,259,8.624637,4546.679716063,13.839253047000057
259,1,1,CLEAR,0,0.0,off,cadence_complete,,260,8.657177,4546.714238638,13.873775621999812
260,1,1,CLEAR,0,0.0,off,cadence_complete,,261,8.688324,4546.748806447,13.908343430999594
261,1,1,CLEAR,0,0.0,off,cadence_complete,,262,8.724322,4546.783527429,13.943064412999775
262,1,1,CLEAR,0,0.0,off,cadence_complete,,263,8.756255,4546.818396967,13.977933950999613
263,1,1,CLEAR,0,0.0,off,cadence_complete,,264,8.787887,4546.852913635,14.012450618999537
264,1,1,CLEAR,0,0.0,off,cadence_complete,,265,8.825355,4546.887365304,14.046902287999728
265,1,1,CLEAR,0,0.0,off,cadence_complete,,266,8.856396,4546.921759209,14.081296192999616
266,1,1,CLEAR,0,0.0,off,cadence_complete,,267,8.888218,4546.956249728,14.115786712000045
267,1,1,CLEAR,0,0.0,off,cadence_complete,,268,8.9248,4546.990578882,14.150115865999396
268,1,1,CLEAR,0,0.0,off,cadence_complete,,269,8.956594,4547.024985915,14.184522898999603
269,1,1,CLEAR,0,0.0,off,cadence_complete,,270,8.98858,4547.059927931,14.219464914999662
270,1,1,CLEAR,0,0.0,off,cadence_complete,,271,9.024399,4547.094546959,14.254083942999387
271,1,1,CLEAR,0,0.0,off,cadence_complete,,272,9.056393,4547.128976623,14.288513606999913
272,1,1,CLEAR,0,0.0,off,cadence_complete,,273,9.088363,4547.163495179,14.32303216299988
273,1,1,CLEAR,0,0.0,off,cadence_complete,,274,9.124853,4547.198179886,14.357716869999422
274,1,1,CLEAR,0,0.0,off,cadence_complete,,275,9.156158,4547.232440443,14.391977426999802
275,1,1,CLEAR,0,0.0,off,cadence_complete,,276,9.187851,4547.266707436,14.42624441999942
276,1,1,CLEAR,0,0.0,off,cadence_complete,,277,9.225076,4547.300989016,14.460525999999845
277,1,1,CLEAR,0,0.0,off,cadence_complete,,278,9.256613,4547.335022066,14.494559050000134
278,1,1,CLEAR,0,0.0,off,cadence_complete,,279,9.289053,4547.369095065,14.528632048999498
279,1,1,CLEAR,0,0.0,off,cadence_complete,,280,9.325015,4547.403681577,14.563218560999303
