experiment_label,session_dir,frames,duration_sec,effective_fps,detection_rate,measurement_acceptance_rate,track_rate,odom_available_rate,moving_frames,direction_correct_rate,relative_speed_mae_mps,ttc_active_rate,ttc_active_rate_while_approaching,minimum_ttc_sec,ttc_vs_odom_mae_sec,path_corridor_rate,warning_or_critical_rate,warning_hold_rate,unknown_rate,critical_rate,warning_or_critical_frames,critical_frames
approach_center_v0p20_r01,/home/robo25/Downloads/recoding/202609031610.tar.xz::approach_center_v0p20_r01_20260903_160831_889,431,14.329846,30.007300846080273,1.0,0.6705336426914154,0.6890951276102089,1.0,106,0.9811320754716981,0.004714708618630851,0.25754060324825984,1.0,4.012412025849452,0.05219803017572701,0.3501683501683502,0.060324825986078884,0.01160092807424594,0.0,0.0,26,0
approach_center_v0p20_r02,/home/robo25/Downloads/recoding/202609031610.tar.xz::approach_center_v0p20_r02_20260903_161123_582,317,10.530553,30.007920761616223,1.0,0.6498422712933754,0.6845425867507886,1.0,108,0.9814814814814815,0.0029915536421106204,0.3659305993690852,1.0,3.7401341852767835,0.00019398200057232237,0.4792626728110599,0.0694006309148265,0.01892744479495268,0.0,0.0,22,0
approach_center_v0p20_r03,/home/robo25/Downloads/recoding/202609031610.tar.xz::approach_center_v0p20_r03_20260903_161200_952,337,11.191576,30.022581270055266,1.0,0.6320474777448071,0.6646884272997032,1.0,108,1.0,0.0011033733356444625,0.33827893175074186,1.0,3.886397913107083,0.0905634529442656,0.4732142857142857,0.0771513353115727,0.020771513353115726,0.0,0.0,26,0
