experiment_label,session_dir,frames,requested_fps,effective_fps,fps_within_one_percent,dt_median_ms,dt_p90_ms,dt_p95_ms,dt_p99_ms,dt_max_ms,dt_over_40ms_rate,dt_over_50ms_rate,first_half_fps,last_half_fps,raw_kib_per_frame,bev_kib_per_frame,detection_kib_per_frame,odom_poll_median_ms,capture_read_median_ms,bev_preprocess_median_ms,blue_pipeline_median_ms,ai_perception_median_ms,overlay_render_median_ms,display_median_ms,video_write_median_ms,processing_total_median_ms,processing_over_budget_rate,processing_active_median_ms,processing_active_p95_ms,processing_active_over_budget_rate
approach_center_v0p20_r01,/home/robo25/Downloads/recoding/202609031610.tar.xz::approach_center_v0p20_r01_20260903_160831_889,431,30.0,30.007300846080273,1,32.1735000000003,36.3503000000001,37.09024999999984,40.45532000000035,76.12500000000023,0.013953488372093023,0.004651162790697674,30.018952430711376,29.995658302854025,75.0759226363109,33.668304089327144,24.515235281322507,0.513,8.486,5.576,2.608,0.002,0.797,1.749,9.125,29.63,0.16473317865429235,20.933999999999997,24.328,0.002320185614849188
approach_center_v0p20_r02,/home/robo25/Downloads/recoding/202609031610.tar.xz::approach_center_v0p20_r02_20260903_161123_582,317,30.0,30.007920761616223,1,32.58099999999953,37.78650000000017,39.07699999999992,43.639450000000046,50.44200000000032,0.04113924050632911,0.0031645569620253164,30.02184754449789,29.994006893685864,67.76470080835962,33.95735779771293,29.482662164826497,0.384,5.753,6.931,2.74,0.002,1.193,1.814,9.355,29.606,0.23974763406940064,22.977999999999998,31.98459999999999,0.031545741324921134
approach_center_v0p20_r03,/home/robo25/Downloads/recoding/202609031610.tar.xz::approach_center_v0p20_r03_20260903_161200_952,337,30.0,30.022581270055266,1,32.29750000000031,36.91599999999995,37.54050000000009,44.9996000000001,51.424000000000134,0.023809523809523808,0.005952380952380952,29.996400431948164,30.048807849320976,67.5157525037092,33.718187824554896,30.786634133902076,0.526,7.481,6.843,2.627,0.002,0.829,1.756,9.284,30.262,0.2551928783382789,22.606,29.1952,0.01483679525222552
