experiment_label,session_dir,frames,requested_fps,effective_fps,fps_within_one_percent,dt_median_ms,dt_p90_ms,dt_p95_ms,dt_p99_ms,dt_max_ms,dt_over_40ms_rate,dt_over_50ms_rate,first_half_fps,last_half_fps,raw_kib_per_frame,bev_kib_per_frame,detection_kib_per_frame,odom_poll_median_ms,capture_read_median_ms,bev_preprocess_median_ms,blue_pipeline_median_ms,ai_perception_median_ms,overlay_render_median_ms,display_median_ms,video_write_median_ms,processing_total_median_ms,processing_over_budget_rate,processing_active_median_ms,processing_active_p95_ms,processing_active_over_budget_rate
phase5_camera_mock_odom_dryrun_r05,/home/robo25/Downloads/202609171656.tar.xz::phase5_camera_mock_odom_dryrun_r05_20260917_165237_413,774,30.0,29.966917763334386,1,33.3110000000012,34.65400000000046,36.141400000001056,41.63591999999895,52.19200000000157,0.016817593790426907,0.00258732212160414,30.00763484408818,29.926415815252405,72.91019410125969,32.8274663880814,21.257799882913435,0.331,9.6025,5.3365,2.617,0.002,0.9335,1.7835,9.259,30.7905,0.09560723514211886,21.000999999999998,26.55999999999999,0.00516795865633075
