archive_filename,archive_path,size_bytes,sha256,tar_xz_status,archive_members,recording_sessions,metadata_sessions,detections_sessions,raw_video_sessions,complete_core_sessions,session_names,error
202609171656.tar.xz,/home/robo25/Downloads/202609171656.tar.xz,57999452,b2517ec7f737271a7355e5f3f1701d4ee6283a081687c7584f238c4bd6285f3c,PASS,6,1,1,1,1,1,phase5_camera_mock_odom_dryrun_r05_20260917_165237_413,
