topic,bag_time_jst,header_time_jst,sequence,linear_x_mps,risk_level,active,output_mode,action,output_active,requested_magnitude,applied_magnitude,fault,reason
/collision/ffb_command,2026-09-17T16:33:38.641+09:00,2026-09-17T16:33:38.696+09:00,2385,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:38.683+09:00,2026-09-17T16:33:38.735+09:00,2386,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:38.707+09:00,2026-09-17T16:33:38.762+09:00,2387,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:38.747+09:00,2026-09-17T16:33:38.805+09:00,2388,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:38.777+09:00,2026-09-17T16:33:38.833+09:00,2389,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:38.819+09:00,2026-09-17T16:33:38.874+09:00,2390,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:38.859+09:00,2026-09-17T16:33:38.902+09:00,2391,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:38.883+09:00,2026-09-17T16:33:38.927+09:00,2392,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:38.912+09:00,2026-09-17T16:33:38.963+09:00,2393,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:38.938+09:00,2026-09-17T16:33:38.995+09:00,2394,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:38.972+09:00,2026-09-17T16:33:39.029+09:00,2395,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.009+09:00,2026-09-17T16:33:39.065+09:00,2396,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.042+09:00,2026-09-17T16:33:39.098+09:00,2397,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.071+09:00,2026-09-17T16:33:39.128+09:00,2398,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.109+09:00,2026-09-17T16:33:39.166+09:00,2399,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.152+09:00,2026-09-17T16:33:39.209+09:00,2400,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.185+09:00,2026-09-17T16:33:39.238+09:00,2401,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.207+09:00,2026-09-17T16:33:39.261+09:00,2402,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.243+09:00,2026-09-17T16:33:39.300+09:00,2403,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.284+09:00,2026-09-17T16:33:39.326+09:00,2404,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.308+09:00,2026-09-17T16:33:39.364+09:00,2405,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.343+09:00,2026-09-17T16:33:39.399+09:00,2406,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.384+09:00,2026-09-17T16:33:39.438+09:00,2407,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.413+09:00,2026-09-17T16:33:39.466+09:00,2408,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.438+09:00,2026-09-17T16:33:39.495+09:00,2409,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.477+09:00,2026-09-17T16:33:39.534+09:00,2410,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.517+09:00,2026-09-17T16:33:39.568+09:00,2411,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.544+09:00,2026-09-17T16:33:39.599+09:00,2412,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.571+09:00,2026-09-17T16:33:39.628+09:00,2413,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.605+09:00,2026-09-17T16:33:39.662+09:00,2414,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.639+09:00,2026-09-17T16:33:39.696+09:00,2415,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.671+09:00,2026-09-17T16:33:39.728+09:00,2416,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.704+09:00,2026-09-17T16:33:39.761+09:00,2417,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.738+09:00,2026-09-17T16:33:39.795+09:00,2418,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.780+09:00,2026-09-17T16:33:39.837+09:00,2419,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.835+09:00,2026-09-17T16:33:39.866+09:00,2420,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.876+09:00,2026-09-17T16:33:39.908+09:00,2421,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.884+09:00,2026-09-17T16:33:39.932+09:00,2422,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.915+09:00,2026-09-17T16:33:39.970+09:00,2423,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.943+09:00,2026-09-17T16:33:39.996+09:00,2424,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:39.973+09:00,2026-09-17T16:33:40.030+09:00,2425,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.020+09:00,2026-09-17T16:33:40.076+09:00,2426,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.036+09:00,2026-09-17T16:33:40.094+09:00,2427,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.072+09:00,2026-09-17T16:33:40.129+09:00,2428,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.115+09:00,2026-09-17T16:33:40.172+09:00,2429,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.138+09:00,2026-09-17T16:33:40.193+09:00,2430,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.180+09:00,2026-09-17T16:33:40.229+09:00,2431,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.204+09:00,2026-09-17T16:33:40.261+09:00,2432,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.246+09:00,2026-09-17T16:33:40.303+09:00,2433,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.283+09:00,2026-09-17T16:33:40.340+09:00,2434,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.328+09:00,2026-09-17T16:33:40.382+09:00,2435,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.361+09:00,2026-09-17T16:33:40.418+09:00,2436,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.379+09:00,2026-09-17T16:33:40.436+09:00,2437,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.409+09:00,2026-09-17T16:33:40.466+09:00,2438,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.453+09:00,2026-09-17T16:33:40.509+09:00,2439,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.483+09:00,2026-09-17T16:33:40.539+09:00,2440,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.518+09:00,2026-09-17T16:33:40.574+09:00,2441,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.544+09:00,2026-09-17T16:33:40.598+09:00,2442,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.575+09:00,2026-09-17T16:33:40.630+09:00,2443,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.609+09:00,2026-09-17T16:33:40.663+09:00,2444,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.642+09:00,2026-09-17T16:33:40.697+09:00,2445,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.675+09:00,2026-09-17T16:33:40.730+09:00,2446,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.713+09:00,2026-09-17T16:33:40.767+09:00,2447,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.742+09:00,2026-09-17T16:33:40.797+09:00,2448,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.834+09:00,2026-09-17T16:33:40.832+09:00,2449,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.834+09:00,2026-09-17T16:33:40.871+09:00,2450,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.850+09:00,2026-09-17T16:33:40.907+09:00,2451,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.873+09:00,2026-09-17T16:33:40.930+09:00,2452,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.907+09:00,2026-09-17T16:33:40.964+09:00,2453,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.939+09:00,2026-09-17T16:33:40.995+09:00,2454,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:40.997+09:00,2026-09-17T16:33:41.032+09:00,2455,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.014+09:00,2026-09-17T16:33:41.071+09:00,2456,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.049+09:00,2026-09-17T16:33:41.104+09:00,2457,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.070+09:00,2026-09-17T16:33:41.128+09:00,2458,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:41.107+09:00,2026-09-17T16:33:41.164+09:00,2459,,0,False,,,,0.0,,,no_alert
