experiment_label,session_dir,frames,requested_fps,effective_fps,fps_within_one_percent,dt_median_ms,dt_p90_ms,dt_p95_ms,dt_p99_ms,dt_max_ms,dt_over_40ms_rate,dt_over_50ms_rate,first_half_fps,last_half_fps,raw_kib_per_frame,bev_kib_per_frame,detection_kib_per_frame,odom_poll_median_ms,capture_read_median_ms,bev_preprocess_median_ms,blue_pipeline_median_ms,ai_perception_median_ms,overlay_render_median_ms,display_median_ms,video_write_median_ms,processing_total_median_ms,processing_over_budget_rate,processing_active_median_ms,processing_active_p95_ms,processing_active_over_budget_rate
approach_center_v0p20_r01,/home/robo25/Downloads/202609031545.tar.xz::approach_center_v0p20_r01_20260903_153413_843,499,30.0,29.99520799448184,1,32.560999999999396,36.16579999999971,37.02050000000011,38.912539999999055,45.61800000000105,0.006024096385542169,0.0,30.006529131519464,29.98389539690609,66.94641235596193,33.94202858842685,31.243385207915832,0.506,7.992,6.433,2.651,0.002,1.243,1.784,9.064,30.471,0.20240480961923848,22.247,25.397399999999998,0.002004008016032064
approach_center_v0p20_r02,/home/robo25/Downloads/202609031545.tar.xz::approach_center_v0p20_r02_20260903_154255_459,518,30.0,30.041037102598334,1,32.69299999999831,37.76080000000004,39.77579999999996,44.57476000000075,56.96600000000096,0.048355899419729204,0.0019342359767891683,30.089400507181335,29.99301475424719,66.86170140564671,34.25290329391892,33.34900232263514,0.40049999999999997,2.9015,9.7255,2.7375,0.002,1.1185,1.804,9.482,29.529,0.21428571428571427,25.564500000000002,32.74995,0.04633204633204633
approach_center_v0p20_r03,/home/robo25/Downloads/202609031545.tar.xz::approach_center_v0p20_r03_20260903_154331_538,501,30.0,30.011929141595207,1,33.03850000000086,37.140999999999735,38.65835000000023,43.07653000000013,49.128999999999756,0.03,0.0,30.01756147416485,30.006298922269764,67.75634278318363,34.428050149700596,30.166093594061877,0.452,3.36,10.023,2.747,0.002,1.085,1.836,9.18,30.376,0.18762475049900199,25.996000000000002,30.689999999999998,0.023952095808383235
retreat_center_v0p10_r01,/home/robo25/Downloads/202609031545.tar.xz::retreat_center_v0p10_r01_20260903_154413_782,599,30.0,29.97530846622512,1,33.05199999999964,37.17199999999874,38.70619999999995,41.47448000000006,68.88400000000061,0.028428093645484948,0.0016722408026755853,29.92351389722043,30.02728264841838,67.64953307595994,33.651717706594326,28.364331176961603,0.52,2.92,10.058,2.68,0.002,0.896,1.815,9.3,30.223,0.15692821368948248,26.062,31.105700000000006,0.025041736227045076
static_center_ttc_r01,/home/robo25/Downloads/202609031545.tar.xz::static_center_ttc_r01_20260903_153206_220,448,30.0,30.01671266095539,1,32.429000000000485,36.87360000000028,37.65289999999997,40.44526000000003,43.93700000000145,0.017897091722595078,0.0,30.022457606068468,30.010995546448644,69.30590384347099,32.758985246930806,28.544647216796875,0.4855,8.1625,6.5235,2.739,0.002,0.74,1.803,9.1025,30.218,0.22321428571428573,21.901000000000003,27.946250000000003,0.008928571428571428
