dataset_role,source,normalization_mode,threshold,session,detected_observations,stable_inlier_observations,stable_inlier_accepted,stable_inlier_acceptance_rate,outlier_observations,outlier_rejected,outlier_rejection_rate,partial_observations,partial_rejected,partial_rejection_rate,accepted_outliers,max_abs_vz_mps,p99_abs_vz_mps,occlusion_events,events_track_expired,events_reacquired,mean_reacquisition_delay_frames,max_reacquisition_delay_frames,decision
diagnostic,Experimental_results/2026-08-26_1630_observation_replay.csv,forward_z,2000.0,timing_x0.0mz1.2m_20260826_162000_354,646,646,645,0.9984520123839009,0,0,nan,0,0,nan,0,0.016302812844514847,0.010021477080881582,0,0,0,nan,nan,PASS
diagnostic,Experimental_results/2026-08-26_1630_observation_replay.csv,calibrated_ground_distance,2000.0,timing_x0.0mz1.2m_20260826_162000_354,646,646,645,0.9984520123839009,0,0,nan,0,0,nan,0,0.016302812844514847,0.010021477080881582,0,0,0,nan,nan,PASS
diagnostic,Experimental_results/2026-08-26_1630_observation_replay.csv,raw_ground_distance,2000.0,timing_x0.0mz1.2m_20260826_162000_354,646,646,645,0.9984520123839009,0,0,nan,0,0,nan,0,0.016302812844514847,0.010021477080881582,0,0,0,nan,nan,PASS
diagnostic,Experimental_results/2026-08-26_1630_observation_replay.csv,forward_z,2000.0,timing_x0.0mz1.2m_shahei_20260826_162058_939,574,517,516,0.9980657640232108,1,1,1.0,32,4,0.125,0,0.04773848131299019,0.021522721797227883,2,2,2,5.0,6,PASS
diagnostic,Experimental_results/2026-08-26_1630_observation_replay.csv,calibrated_ground_distance,2000.0,timing_x0.0mz1.2m_shahei_20260826_162058_939,574,517,516,0.9980657640232108,1,1,1.0,32,4,0.125,0,0.04773848131299019,0.021522721797227883,2,2,2,5.0,6,PASS
diagnostic,Experimental_results/2026-08-26_1630_observation_replay.csv,raw_ground_distance,2000.0,timing_x0.0mz1.2m_shahei_20260826_162058_939,574,517,516,0.9980657640232108,1,1,1.0,32,4,0.125,0,0.04773848131299019,0.021522721797227883,2,2,2,5.0,6,PASS
