session,session_path,frame,time_sec,occlusion_event,phase_label,detected,source_pixel_x,source_pixel_y,raw_x_m,raw_z_m,raw_distance_m,x_m,z_m,distance_m,area_px,contact_samples,bbox_width_px,bbox_height_px,bbox_aspect_ratio,bbox_fill_ratio,contour_solidity,measurement_available,measurement_accepted,rejection_reason,predicted_x_m,predicted_z_m,innovation_x_m,innovation_z_m,innovation_cov_xx,innovation_cov_xz,innovation_cov_zz,nis,track_available,track_predicted,filtered_x_m,filtered_z_m,filtered_distance_m,relative_vx_mps,relative_vz_mps,missing_age_sec
hakonasi_20260825_131458_522,/home/robo25/Downloads/recoding/08251330.tar.xz::hakonasi_20260825_131458_522,0,0.0,,,1,405.5,495.0,0.2956711672689232,0.4181757913097761,0.5121449322132603,0.20227176757009896,0.4181757913097761,0.4645264905185597,1356.5,16,64,36,1.7777777777777777,0.5887586805555556,0.780944156591825,True,True,initialized,,,,,,,,,1,0,0.20227177441120148,0.4181757867336273,0.464526489377887,0.0,0.0,0.0
hakonasi_20260825_131458_522,/home/robo25/Downloads/recoding/08251330.tar.xz::hakonasi_20260825_131458_522,1,0.03333333333333333,,,1,405.0,489.0,0.30648507272521586,0.4508808901275336,0.54518499326887,0.20884325617188276,0.4508808901275336,0.4968994694409239,1379.5,15,64,30,2.1333333333333333,0.7184895833333333,0.8781031190324634,True,True,accepted,0.20227177441120148,0.4181757867336273,0.006571486592292786,0.032705098390579224,0.0020784721709787846,0.0,0.0020784721709787846,0.5353970527648926,1,0,0.20599773526191711,0.43671923875808716,0.4828651576107786,0.026479162275791168,0.13178199529647827,0.0
hakonasi_20260825_131458_522,/home/robo25/Downloads/recoding/08251330.tar.xz::hakonasi_20260825_131458_522,2,0.06666666666666667,,,1,408.5,495.0,0.3065077891525521,0.4154849165890986,0.5163087649113034,0.20885706068903123,0.4154849165890986,0.46502579252414794,1341.5,18,77,36,2.138888888888889,0.48394660894660896,0.7101641079936475,True,True,accepted,0.2068803757429123,0.4411119818687439,0.001976683735847473,-0.025627076625823975,0.001895808964036405,0.0,0.001895808964036405,0.34848150610923767,1,0,0.2079186588525772,0.4276508688926697,0.4755159664655959,0.03790663182735443,-0.01637149788439274,0.0
hakonasi_20260825_131458_522,/home/robo25/Downloads/recoding/08251330.tar.xz::hakonasi_20260825_131458_522,3,0.1,,,1,405.0,485.0,0.3154748540261158,0.47321821272472986,0.5687353166255694,0.21430624506060253,0.47321821272472986,0.5194830541282003,826.5,13,52,26,2.0,0.6113165680473372,0.7834123222748816,True,True,accepted,0.20918221771717072,0.4271051585674286,0.005124032497406006,0.046113044023513794,0.0018957407446578145,0.0,0.0018957407446578145,1.1355290412902832,1,0,0.2118736207485199,0.4513261020183563,0.49858367555724425,0.06630831956863403,0.23922568559646606,0.0
hakonasi_20260825_131458_522,/home/robo25/Downloads/recoding/08251330.tar.xz::hakonasi_20260825_131458_522,4,0.13333333333333333,,,1,418.0,493.0,0.3453935705867704,0.40825307708222613,0.5347590986133705,0.23248751228667516,0.40825307708222613,0.4698095553693571,1395.0,19,77,34,2.264705882352941,0.5328495034377387,0.7618787547788094,True,True,accepted,0.21408389508724213,0.45930027961730957,0.018403619527816772,-0.05104720592498779,0.0018194911535829306,0.0,0.0018194911535829306,1.61831533908844,1,0,0.22338427603244781,0.43350327014923096,0.4876736818904809,0.15162812173366547,0.0025691271293908358,0.0
hakonasi_20260825_131458_522,/home/robo25/Downloads/recoding/08251330.tar.xz::hakonasi_20260825_131458_522,5,0.16666666666666666,,,1,391.0,485.0,0.261214602158373,0.4937595445838078,0.5585978484100761,0.18133290086779758,0.4937595445838078,0.5260039056934271,1335.0,17,77,26,2.9615384615384617,0.6668331668331668,0.8680104031209362,True,True,accepted,0.22843854129314423,0.4335889220237732,-0.047105640172958374,0.06017062067985535,0.0017065037973225117,0.0,0.0017065037973225117,3.4218761920928955,1,0,0.20617613196372986,0.462025910615921,0.5059412411258806,-0.02500450611114502,0.22819168865680695,0.0
hakonasi_20260825_131458_522,/home/robo25/Downloads/recoding/08251330.tar.xz::hakonasi_20260825_131458_522,6,0.2,,,1,409.5,495.0,0.31011584039335627,0.4120238724423812,0.5156893502151205,0.21104963280827418,0.4120238724423812,0.4629315489042878,1332.0,16,68,36,1.8888888888888888,0.5441176470588235,0.7881656804733728,True,True,accepted,0.20534265041351318,0.4696322977542877,0.00570698082447052,-0.05760842561721802,0.0015999670140445232,0.0,0.0015999670140445232,2.0946059226989746,1,0,0.20783938467502594,0.44442927837371826,0.4906267352049594,-0.007580940145999193,0.05231161415576935,0.0
hakonasi_20260825_131458_522,/home/robo25/Downloads/recoding/08251330.tar.xz::hakonasi_20260825_131458_522,7,0.23333333333333334,,,1,395.5,485.0,0.2797356124621787,0.48753062265462777,0.5620837312230264,0.1925879103180749,0.48753062265462777,0.5241910064343835,1249.5,18,76,26,2.923076923076923,0.632338056680162,0.8220394736842105,True,True,accepted,0.20758669078350067,0.4461730122566223,-0.014998778700828552,0.041357606649398804,0.0015127676306292415,0.0,0.0015127676306292415,1.2793868780136108,1,0,0.2015112191438675,0.4629254937171936,0.5048829410607525,-0.045692913234233856,0.15740150213241577,0.0
hakonasi_20260825_131458_522,/home/robo25/Downloads/recoding/08251330.tar.xz::hakonasi_20260825_131458_522,8,0.26666666666666666,,,1,408.5,495.0,0.3065077891525521,0.41358741516997266,0.514783036626271,0.20885706068903123,0.41358741516997266,0.46333122254672304,1438.5,18,76,36,2.111111111111111,0.5257675438596491,0.7742195909580194,True,True,accepted,0.19998812675476074,0.46817222237586975,0.008868932723999023,-0.054584801197052,0.0014447893481701612,0.0,0.0014447893481701612,2.1166810989379883,1,0,0.2033323496580124,0.44758984446525574,0.4916103266672498,-0.026412416249513626,0.03873760625720024,0.0
hakonasi_20260825_131458_522,/home/robo25/Downloads/recoding/08251330.tar.xz::hakonasi_20260825_131458_522,9,0.3,,,1,405.5,491.0,0.3040217253847124,0.43926147049160036,0.5342095552911241,0.2073463077256641,0.43926147049160036,0.48573977682078795,962.5,14,63,32,1.96875,0.4774305555555556,0.7316609654123907,True,True,accepted,0.2024519294500351,0.4488810896873474,0.004894375801086426,-0.00961962342262268,0.001392763340845704,0.0,0.001392763340845704,0.08364096283912659,1,0,0.20418357849121094,0.4454776346683502,0.49004209688065026,-0.017042819410562515,0.020322183147072792,0.0
