experiment_label,session_dir,frames,requested_fps,effective_fps,fps_within_one_percent,dt_median_ms,dt_p90_ms,dt_p95_ms,dt_p99_ms,dt_max_ms,dt_over_40ms_rate,dt_over_50ms_rate,first_half_fps,last_half_fps,raw_kib_per_frame,bev_kib_per_frame,detection_kib_per_frame,odom_poll_median_ms,capture_read_median_ms,bev_preprocess_median_ms,blue_pipeline_median_ms,ai_perception_median_ms,overlay_render_median_ms,display_median_ms,video_write_median_ms,processing_total_median_ms,processing_over_budget_rate,processing_active_median_ms,processing_active_p95_ms,processing_active_over_budget_rate
x-0.3m_z0.9m_2,/home/robo25/Downloads/recoding/202608261700.tar.xz::x-0.3m_z0.9m_2_20260826_165456_775,429,30.0,30.014178894464187,1,32.36549999999993,36.65490000000009,37.5338000000011,41.20512999999993,47.124000000000166,0.018691588785046728,0.0,30.028399288467256,29.999971962643027,68.1721527170746,33.45295654865967,42.08532288024475,0.529,8.001,6.736,2.513,0.005,0.739,1.793,9.298,30.267,0.24475524475524477,22.117,27.05339999999997,0.009324009324009324
x0.3m_z0.9m_2,/home/robo25/Downloads/recoding/202608261700.tar.xz::x0.3m_z0.9m_2_20260826_165527_077,424,30.0,30.002636401879567,1,32.21899999999955,36.5382000000011,37.10870000000028,38.72374000000004,69.30000000000014,0.004728132387706856,0.002364066193853428,30.01250426184673,29.992821529413195,68.04595371462264,33.077493919516506,43.924159787735846,0.5245,7.3895,6.824,2.5965,0.005,0.72,1.835,9.523,29.8965,0.2169811320754717,22.527,26.033099999999994,0.0047169811320754715
