topic,bag_time_jst,header_time_jst,sequence,linear_x_mps,risk_level,active,output_mode,action,output_active,requested_magnitude,applied_magnitude,fault,reason,receiver_session_id,receiver_token,challenge_session_id,challenge_token
/collision/ffb_intent,2026-09-25T17:29:30.841+09:00,2026-09-25T17:29:30.840+09:00,0,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:30.877+09:00,2026-09-25T17:29:30.877+09:00,1,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:30.921+09:00,2026-09-25T17:29:30.920+09:00,2,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:30.950+09:00,2026-09-25T17:29:30.949+09:00,3,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:30.987+09:00,2026-09-25T17:29:30.986+09:00,4,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:31.031+09:00,2026-09-25T17:29:31.031+09:00,5,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:31.130+09:00,2026-09-25T17:29:31.130+09:00,6,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:31.239+09:00,2026-09-25T17:29:31.238+09:00,7,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:31.348+09:00,2026-09-25T17:29:31.348+09:00,8,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:31.460+09:00,2026-09-25T17:29:31.460+09:00,9,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:31.572+09:00,2026-09-25T17:29:31.571+09:00,10,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:31.679+09:00,2026-09-25T17:29:31.679+09:00,11,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:31.788+09:00,2026-09-25T17:29:31.788+09:00,12,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:31.895+09:00,2026-09-25T17:29:31.895+09:00,13,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:32.008+09:00,2026-09-25T17:29:32.008+09:00,14,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:32.120+09:00,2026-09-25T17:29:32.120+09:00,15,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:32.227+09:00,2026-09-25T17:29:32.227+09:00,16,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:32.340+09:00,2026-09-25T17:29:32.340+09:00,17,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:32.448+09:00,2026-09-25T17:29:32.448+09:00,18,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:32.558+09:00,2026-09-25T17:29:32.557+09:00,19,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:32.670+09:00,2026-09-25T17:29:32.670+09:00,20,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:32.781+09:00,2026-09-25T17:29:32.780+09:00,21,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:32.892+09:00,2026-09-25T17:29:32.892+09:00,22,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:33.001+09:00,2026-09-25T17:29:33.001+09:00,23,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:33.108+09:00,2026-09-25T17:29:33.107+09:00,24,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:33.218+09:00,2026-09-25T17:29:33.218+09:00,25,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:33.330+09:00,2026-09-25T17:29:33.329+09:00,26,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:33.439+09:00,2026-09-25T17:29:33.439+09:00,27,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:33.547+09:00,2026-09-25T17:29:33.546+09:00,28,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:33.662+09:00,2026-09-25T17:29:33.661+09:00,29,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:33.770+09:00,2026-09-25T17:29:33.770+09:00,30,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:33.878+09:00,2026-09-25T17:29:33.877+09:00,31,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:33.990+09:00,2026-09-25T17:29:33.990+09:00,32,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:34.099+09:00,2026-09-25T17:29:34.099+09:00,33,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:34.207+09:00,2026-09-25T17:29:34.207+09:00,34,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:34.316+09:00,2026-09-25T17:29:34.315+09:00,35,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:34.440+09:00,2026-09-25T17:29:34.440+09:00,36,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:34.545+09:00,2026-09-25T17:29:34.544+09:00,37,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:34.657+09:00,2026-09-25T17:29:34.656+09:00,38,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:34.766+09:00,2026-09-25T17:29:34.766+09:00,39,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:34.883+09:00,2026-09-25T17:29:34.882+09:00,40,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:34.988+09:00,2026-09-25T17:29:34.988+09:00,41,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:35.091+09:00,2026-09-25T17:29:35.090+09:00,42,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:35.212+09:00,2026-09-25T17:29:35.211+09:00,43,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:35.317+09:00,2026-09-25T17:29:35.317+09:00,44,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:35.420+09:00,2026-09-25T17:29:35.420+09:00,45,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:35.531+09:00,2026-09-25T17:29:35.531+09:00,46,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:35.648+09:00,2026-09-25T17:29:35.647+09:00,47,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:35.747+09:00,2026-09-25T17:29:35.747+09:00,48,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:35.859+09:00,2026-09-25T17:29:35.859+09:00,49,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:35.972+09:00,2026-09-25T17:29:35.972+09:00,50,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.077+09:00,2026-09-25T17:29:36.077+09:00,51,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.190+09:00,2026-09-25T17:29:36.190+09:00,52,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.311+09:00,2026-09-25T17:29:36.311+09:00,53,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.418+09:00,2026-09-25T17:29:36.417+09:00,54,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.528+09:00,2026-09-25T17:29:36.527+09:00,55,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.637+09:00,2026-09-25T17:29:36.636+09:00,56,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.751+09:00,2026-09-25T17:29:36.751+09:00,57,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.850+09:00,2026-09-25T17:29:36.850+09:00,58,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.968+09:00,2026-09-25T17:29:36.967+09:00,59,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.075+09:00,2026-09-25T17:29:37.075+09:00,60,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.183+09:00,2026-09-25T17:29:37.182+09:00,61,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.291+09:00,2026-09-25T17:29:37.289+09:00,62,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.399+09:00,2026-09-25T17:29:37.399+09:00,63,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.509+09:00,2026-09-25T17:29:37.508+09:00,64,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.619+09:00,2026-09-25T17:29:37.618+09:00,65,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.731+09:00,2026-09-25T17:29:37.731+09:00,66,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.844+09:00,2026-09-25T17:29:37.844+09:00,67,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.947+09:00,2026-09-25T17:29:37.946+09:00,68,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.060+09:00,2026-09-25T17:29:38.059+09:00,69,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.170+09:00,2026-09-25T17:29:38.170+09:00,70,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.288+09:00,2026-09-25T17:29:38.288+09:00,71,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.400+09:00,2026-09-25T17:29:38.399+09:00,72,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.511+09:00,2026-09-25T17:29:38.510+09:00,73,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.620+09:00,2026-09-25T17:29:38.619+09:00,74,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.724+09:00,2026-09-25T17:29:38.723+09:00,75,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.840+09:00,2026-09-25T17:29:38.840+09:00,76,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.952+09:00,2026-09-25T17:29:38.951+09:00,77,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.053+09:00,2026-09-25T17:29:39.052+09:00,78,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.167+09:00,2026-09-25T17:29:39.166+09:00,79,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.273+09:00,2026-09-25T17:29:39.273+09:00,80,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.378+09:00,2026-09-25T17:29:39.378+09:00,81,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.489+09:00,2026-09-25T17:29:39.489+09:00,82,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.600+09:00,2026-09-25T17:29:39.600+09:00,83,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.712+09:00,2026-09-25T17:29:39.711+09:00,84,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.818+09:00,2026-09-25T17:29:39.818+09:00,85,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.929+09:00,2026-09-25T17:29:39.929+09:00,86,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.042+09:00,2026-09-25T17:29:40.041+09:00,87,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.150+09:00,2026-09-25T17:29:40.150+09:00,88,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.267+09:00,2026-09-25T17:29:40.267+09:00,89,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.380+09:00,2026-09-25T17:29:40.379+09:00,90,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.485+09:00,2026-09-25T17:29:40.484+09:00,91,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.602+09:00,2026-09-25T17:29:40.601+09:00,92,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.704+09:00,2026-09-25T17:29:40.704+09:00,93,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.813+09:00,2026-09-25T17:29:40.813+09:00,94,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.925+09:00,2026-09-25T17:29:40.925+09:00,95,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.040+09:00,2026-09-25T17:29:41.039+09:00,96,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.150+09:00,2026-09-25T17:29:41.149+09:00,97,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.249+09:00,2026-09-25T17:29:41.248+09:00,98,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.360+09:00,2026-09-25T17:29:41.360+09:00,99,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.469+09:00,2026-09-25T17:29:41.469+09:00,100,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.581+09:00,2026-09-25T17:29:41.580+09:00,101,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.692+09:00,2026-09-25T17:29:41.692+09:00,102,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.801+09:00,2026-09-25T17:29:41.800+09:00,103,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.909+09:00,2026-09-25T17:29:41.908+09:00,104,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.020+09:00,2026-09-25T17:29:42.019+09:00,105,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.130+09:00,2026-09-25T17:29:42.130+09:00,106,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.246+09:00,2026-09-25T17:29:42.245+09:00,107,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.353+09:00,2026-09-25T17:29:42.352+09:00,108,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.477+09:00,2026-09-25T17:29:42.476+09:00,109,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.582+09:00,2026-09-25T17:29:42.581+09:00,110,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.693+09:00,2026-09-25T17:29:42.692+09:00,111,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.800+09:00,2026-09-25T17:29:42.800+09:00,112,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.909+09:00,2026-09-25T17:29:42.908+09:00,113,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.008+09:00,2026-09-25T17:29:43.008+09:00,114,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.123+09:00,2026-09-25T17:29:43.123+09:00,115,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.234+09:00,2026-09-25T17:29:43.233+09:00,116,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.337+09:00,2026-09-25T17:29:43.337+09:00,117,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.447+09:00,2026-09-25T17:29:43.446+09:00,118,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.559+09:00,2026-09-25T17:29:43.558+09:00,119,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.669+09:00,2026-09-25T17:29:43.668+09:00,120,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.777+09:00,2026-09-25T17:29:43.776+09:00,121,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.889+09:00,2026-09-25T17:29:43.888+09:00,122,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.000+09:00,2026-09-25T17:29:43.999+09:00,123,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.109+09:00,2026-09-25T17:29:44.109+09:00,124,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.225+09:00,2026-09-25T17:29:44.224+09:00,125,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.334+09:00,2026-09-25T17:29:44.334+09:00,126,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.449+09:00,2026-09-25T17:29:44.448+09:00,127,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.555+09:00,2026-09-25T17:29:44.555+09:00,128,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.671+09:00,2026-09-25T17:29:44.670+09:00,129,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.779+09:00,2026-09-25T17:29:44.778+09:00,130,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.886+09:00,2026-09-25T17:29:44.885+09:00,131,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.991+09:00,2026-09-25T17:29:44.990+09:00,132,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.103+09:00,2026-09-25T17:29:45.103+09:00,133,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.210+09:00,2026-09-25T17:29:45.210+09:00,134,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.319+09:00,2026-09-25T17:29:45.318+09:00,135,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.431+09:00,2026-09-25T17:29:45.431+09:00,136,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.540+09:00,2026-09-25T17:29:45.540+09:00,137,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.648+09:00,2026-09-25T17:29:45.648+09:00,138,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.760+09:00,2026-09-25T17:29:45.760+09:00,139,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.872+09:00,2026-09-25T17:29:45.872+09:00,140,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.977+09:00,2026-09-25T17:29:45.977+09:00,141,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.085+09:00,2026-09-25T17:29:46.085+09:00,142,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.213+09:00,2026-09-25T17:29:46.213+09:00,143,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.323+09:00,2026-09-25T17:29:46.322+09:00,144,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.425+09:00,2026-09-25T17:29:46.424+09:00,145,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.541+09:00,2026-09-25T17:29:46.540+09:00,146,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.648+09:00,2026-09-25T17:29:46.647+09:00,147,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.754+09:00,2026-09-25T17:29:46.753+09:00,148,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.865+09:00,2026-09-25T17:29:46.865+09:00,149,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.977+09:00,2026-09-25T17:29:46.976+09:00,150,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.083+09:00,2026-09-25T17:29:47.083+09:00,151,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.191+09:00,2026-09-25T17:29:47.190+09:00,152,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.296+09:00,2026-09-25T17:29:47.296+09:00,153,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.410+09:00,2026-09-25T17:29:47.410+09:00,154,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.521+09:00,2026-09-25T17:29:47.521+09:00,155,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.631+09:00,2026-09-25T17:29:47.631+09:00,156,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.742+09:00,2026-09-25T17:29:47.742+09:00,157,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.849+09:00,2026-09-25T17:29:47.849+09:00,158,,0,False,,,,0.0,,,no_alert,0,0,,
