topic,bag_time_jst,header_time_jst,sequence,linear_x_mps,risk_level,active,output_mode,action,output_active,requested_magnitude,applied_magnitude,fault,reason,receiver_session_id,receiver_token,challenge_session_id,challenge_token
/collision/ffb_intent,2026-09-25T17:29:35.763+09:00,2026-09-25T17:29:35.747+09:00,48,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:35.881+09:00,2026-09-25T17:29:35.859+09:00,49,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:35.976+09:00,2026-09-25T17:29:35.972+09:00,50,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.081+09:00,2026-09-25T17:29:36.077+09:00,51,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.200+09:00,2026-09-25T17:29:36.190+09:00,52,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.321+09:00,2026-09-25T17:29:36.311+09:00,53,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.429+09:00,2026-09-25T17:29:36.417+09:00,54,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.540+09:00,2026-09-25T17:29:36.527+09:00,55,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.650+09:00,2026-09-25T17:29:36.636+09:00,56,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.755+09:00,2026-09-25T17:29:36.751+09:00,57,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.872+09:00,2026-09-25T17:29:36.850+09:00,58,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:36.971+09:00,2026-09-25T17:29:36.967+09:00,59,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.084+09:00,2026-09-25T17:29:37.075+09:00,60,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.191+09:00,2026-09-25T17:29:37.182+09:00,61,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.301+09:00,2026-09-25T17:29:37.289+09:00,62,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.403+09:00,2026-09-25T17:29:37.399+09:00,63,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.515+09:00,2026-09-25T17:29:37.508+09:00,64,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.631+09:00,2026-09-25T17:29:37.618+09:00,65,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.737+09:00,2026-09-25T17:29:37.731+09:00,66,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.854+09:00,2026-09-25T17:29:37.844+09:00,67,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:37.957+09:00,2026-09-25T17:29:37.946+09:00,68,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.067+09:00,2026-09-25T17:29:38.059+09:00,69,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.185+09:00,2026-09-25T17:29:38.170+09:00,70,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.299+09:00,2026-09-25T17:29:38.288+09:00,71,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.404+09:00,2026-09-25T17:29:38.399+09:00,72,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.516+09:00,2026-09-25T17:29:38.510+09:00,73,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.625+09:00,2026-09-25T17:29:38.619+09:00,74,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.737+09:00,2026-09-25T17:29:38.723+09:00,75,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.846+09:00,2026-09-25T17:29:38.840+09:00,76,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:38.960+09:00,2026-09-25T17:29:38.951+09:00,77,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.058+09:00,2026-09-25T17:29:39.052+09:00,78,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.174+09:00,2026-09-25T17:29:39.166+09:00,79,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.282+09:00,2026-09-25T17:29:39.273+09:00,80,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.383+09:00,2026-09-25T17:29:39.378+09:00,81,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.503+09:00,2026-09-25T17:29:39.489+09:00,82,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.685+09:00,2026-09-25T17:29:39.600+09:00,83,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.760+09:00,2026-09-25T17:29:39.711+09:00,84,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.825+09:00,2026-09-25T17:29:39.818+09:00,85,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:39.963+09:00,2026-09-25T17:29:39.929+09:00,86,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.475+09:00,2026-09-25T17:29:40.041+09:00,87,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.477+09:00,2026-09-25T17:29:40.150+09:00,88,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.546+09:00,2026-09-25T17:29:40.267+09:00,89,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.546+09:00,2026-09-25T17:29:40.379+09:00,90,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.546+09:00,2026-09-25T17:29:40.484+09:00,91,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.750+09:00,2026-09-25T17:29:40.601+09:00,92,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.750+09:00,2026-09-25T17:29:40.704+09:00,93,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.886+09:00,2026-09-25T17:29:40.813+09:00,94,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:40.940+09:00,2026-09-25T17:29:40.925+09:00,95,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.187+09:00,2026-09-25T17:29:41.039+09:00,96,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.187+09:00,2026-09-25T17:29:41.149+09:00,97,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.253+09:00,2026-09-25T17:29:41.248+09:00,98,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.404+09:00,2026-09-25T17:29:41.360+09:00,99,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.625+09:00,2026-09-25T17:29:41.469+09:00,100,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.625+09:00,2026-09-25T17:29:41.580+09:00,101,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.727+09:00,2026-09-25T17:29:41.692+09:00,102,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:41.834+09:00,2026-09-25T17:29:41.800+09:00,103,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.018+09:00,2026-09-25T17:29:41.908+09:00,104,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.072+09:00,2026-09-25T17:29:42.019+09:00,105,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.138+09:00,2026-09-25T17:29:42.130+09:00,106,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.280+09:00,2026-09-25T17:29:42.245+09:00,107,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.361+09:00,2026-09-25T17:29:42.352+09:00,108,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.483+09:00,2026-09-25T17:29:42.476+09:00,109,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.586+09:00,2026-09-25T17:29:42.581+09:00,110,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.732+09:00,2026-09-25T17:29:42.692+09:00,111,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.962+09:00,2026-09-25T17:29:42.800+09:00,112,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:42.985+09:00,2026-09-25T17:29:42.908+09:00,113,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.140+09:00,2026-09-25T17:29:43.008+09:00,114,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.142+09:00,2026-09-25T17:29:43.123+09:00,115,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.239+09:00,2026-09-25T17:29:43.233+09:00,116,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.401+09:00,2026-09-25T17:29:43.337+09:00,117,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.465+09:00,2026-09-25T17:29:43.446+09:00,118,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.574+09:00,2026-09-25T17:29:43.558+09:00,119,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:43.743+09:00,2026-09-25T17:29:43.668+09:00,120,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.186+09:00,2026-09-25T17:29:44.109+09:00,124,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.246+09:00,2026-09-25T17:29:44.224+09:00,125,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.360+09:00,2026-09-25T17:29:44.334+09:00,126,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.482+09:00,2026-09-25T17:29:44.448+09:00,127,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.676+09:00,2026-09-25T17:29:44.670+09:00,129,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.787+09:00,2026-09-25T17:29:44.778+09:00,130,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.895+09:00,2026-09-25T17:29:44.885+09:00,131,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:44.995+09:00,2026-09-25T17:29:44.990+09:00,132,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.110+09:00,2026-09-25T17:29:45.103+09:00,133,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.214+09:00,2026-09-25T17:29:45.210+09:00,134,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.337+09:00,2026-09-25T17:29:45.318+09:00,135,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.436+09:00,2026-09-25T17:29:45.431+09:00,136,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.546+09:00,2026-09-25T17:29:45.540+09:00,137,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.661+09:00,2026-09-25T17:29:45.648+09:00,138,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.773+09:00,2026-09-25T17:29:45.760+09:00,139,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:45.877+09:00,2026-09-25T17:29:45.872+09:00,140,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.007+09:00,2026-09-25T17:29:45.977+09:00,141,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.091+09:00,2026-09-25T17:29:46.085+09:00,142,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.218+09:00,2026-09-25T17:29:46.213+09:00,143,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.341+09:00,2026-09-25T17:29:46.322+09:00,144,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.428+09:00,2026-09-25T17:29:46.424+09:00,145,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.549+09:00,2026-09-25T17:29:46.540+09:00,146,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.653+09:00,2026-09-25T17:29:46.647+09:00,147,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.767+09:00,2026-09-25T17:29:46.753+09:00,148,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.872+09:00,2026-09-25T17:29:46.865+09:00,149,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:46.989+09:00,2026-09-25T17:29:46.976+09:00,150,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.088+09:00,2026-09-25T17:29:47.083+09:00,151,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.207+09:00,2026-09-25T17:29:47.190+09:00,152,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.299+09:00,2026-09-25T17:29:47.296+09:00,153,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.421+09:00,2026-09-25T17:29:47.410+09:00,154,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.528+09:00,2026-09-25T17:29:47.521+09:00,155,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.647+09:00,2026-09-25T17:29:47.631+09:00,156,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.746+09:00,2026-09-25T17:29:47.742+09:00,157,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.860+09:00,2026-09-25T17:29:47.849+09:00,158,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:47.962+09:00,2026-09-25T17:29:47.958+09:00,159,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:48.081+09:00,2026-09-25T17:29:48.076+09:00,160,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:48.282+09:00,2026-09-25T17:29:48.187+09:00,161,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:48.360+09:00,2026-09-25T17:29:48.302+09:00,162,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:48.413+09:00,2026-09-25T17:29:48.408+09:00,163,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:48.522+09:00,2026-09-25T17:29:48.515+09:00,164,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:48.642+09:00,2026-09-25T17:29:48.628+09:00,165,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:48.751+09:00,2026-09-25T17:29:48.746+09:00,166,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:48.854+09:00,2026-09-25T17:29:48.844+09:00,167,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:48.961+09:00,2026-09-25T17:29:48.954+09:00,168,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:49.078+09:00,2026-09-25T17:29:49.072+09:00,169,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:49.186+09:00,2026-09-25T17:29:49.170+09:00,170,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:49.350+09:00,2026-09-25T17:29:49.278+09:00,171,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:49.478+09:00,2026-09-25T17:29:49.382+09:00,172,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:49.848+09:00,2026-09-25T17:29:49.500+09:00,173,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:50.113+09:00,2026-09-25T17:29:49.607+09:00,174,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:50.260+09:00,2026-09-25T17:29:49.716+09:00,175,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:50.260+09:00,2026-09-25T17:29:49.834+09:00,176,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:50.260+09:00,2026-09-25T17:29:49.938+09:00,177,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:50.260+09:00,2026-09-25T17:29:50.054+09:00,178,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:50.260+09:00,2026-09-25T17:29:50.165+09:00,179,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:50.485+09:00,2026-09-25T17:29:50.279+09:00,180,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:51.073+09:00,2026-09-25T17:29:50.383+09:00,181,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:51.073+09:00,2026-09-25T17:29:50.495+09:00,182,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:51.073+09:00,2026-09-25T17:29:50.612+09:00,183,,0,False,,,,0.0,,,no_alert,0,0,,
/collision/ffb_intent,2026-09-25T17:29:51.073+09:00,2026-09-25T17:29:50.714+09:00,184,,0,False,,,,0.0,,,no_alert,0,0,,
