archive_filename,archive_path,size_bytes,sha256,tar_xz_status,archive_members,recording_sessions,metadata_sessions,detections_sessions,raw_video_sessions,complete_core_sessions,session_names,error
phase5_v9_camera_unknown_dryrun_r01_20260925_164955_362.tar.xz,/home/robo25/Downloads/recoding/phase5_v9_camera_unknown_dryrun_r01_20260925_164955_362.tar.xz,111790268,d2611d77fd7fa9b9236cb188be4a52d4bbe7a33ae766c9f694e1b30492dc8838,PASS,6,1,1,1,1,1,phase5_v9_camera_unknown_dryrun_r01_20260925_164955_362,
