session,session_path,frame,time_sec,occlusion_event,phase_label,detected,source_pixel_x,source_pixel_y,raw_x_m,raw_z_m,raw_distance_m,x_m,z_m,distance_m,area_px,contact_samples,bbox_width_px,bbox_height_px,bbox_aspect_ratio,bbox_fill_ratio,contour_solidity,measurement_available,measurement_accepted,rejection_reason,predicted_x_m,predicted_z_m,innovation_x_m,innovation_z_m,innovation_cov_xx,innovation_cov_xz,innovation_cov_zz,nis,track_available,track_predicted,filtered_x_m,filtered_z_m,filtered_distance_m,relative_vx_mps,relative_vz_mps,missing_age_sec
phase5_v10_relay_dryrun_r01_20260925_173142_491,/home/robo25/Downloads/phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz::phase5_v10_relay_dryrun_r01_20260925_173142_491,0,0.0,,,1,291.5,414.5,-0.2504211263734949,1.3273975672203806,1.350812733874224,-0.12958237131594721,1.3273975672203806,1.3337075738026116,1679.5,16,57,47,1.2127659574468086,0.6269130272489735,0.834741550695825,True,True,initialized,,,,,,,,,1,0,-0.12958237528800964,1.3273975849151611,1.3337075917995986,0.0,0.0,0.0
phase5_v10_relay_dryrun_r01_20260925_173142_491,/home/robo25/Downloads/phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz::phase5_v10_relay_dryrun_r01_20260925_173142_491,1,0.03333333333333333,,,1,300.0,433.0,-0.15059652524342668,1.0185894631232542,1.0296619871594335,-0.06892008504432742,1.0185894631232542,1.0209184455715532,1688.0,21,56,67,0.835820895522388,0.44989339019189767,0.6491059411651605,True,True,accepted,-0.12958237528800964,1.3273975849151611,0.06066229194402695,-0.3088080883026123,0.0020784721709787846,0.0,0.0020784721709787846,47.651512145996094,1,0,-0.0951874852180481,1.1523065567016602,1.1562314032925125,0.24443277716636658,-1.244312047958374,0.0
phase5_v10_relay_dryrun_r01_20260925_173142_491,/home/robo25/Downloads/phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz::phase5_v10_relay_dryrun_r01_20260925_173142_491,2,0.06666666666666667,,,1,292.0,415.0,-0.2432381187902746,1.317803892602668,1.340064133462043,-0.12521733847462616,1.317803892602668,1.3237395820981608,1606.5,17,56,49,1.1428571428571428,0.5854591836734694,0.7900172117039587,True,True,accepted,-0.08703972399234772,1.110829472541809,-0.03817760944366455,0.20697438716888428,0.001895808964036405,0.0,0.001895808964036405,23.365182876586914,1,0,-0.10709322243928909,1.2195466756820679,1.2242397855239038,0.02372300624847412,-0.04776594787836075,0.0
phase5_v10_relay_dryrun_r01_20260925_173142_491,/home/robo25/Downloads/phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz::phase5_v10_relay_dryrun_r01_20260925_173142_491,3,0.1,,,1,297.0,416.0,-0.19515121301930566,1.2969699339085408,1.3115696723413632,-0.09599546720469651,1.2969699339085408,1.3005176427817395,1704.5,21,57,52,1.0961538461538463,0.5750674763832658,0.6523153463451971,True,True,accepted,-0.10630245506763458,1.2179545164108276,0.010306984186172485,0.07901537418365479,0.0018957407446578145,0.0,0.0018957407446578145,3.3494362831115723,1,0,-0.100888691842556,1.2594574689865112,1.2634918457701305,0.08085296303033829,0.3902035653591156,0.0
phase5_v10_relay_dryrun_r01_20260925_173142_491,/home/robo25/Downloads/phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz::phase5_v10_relay_dryrun_r01_20260925_173142_491,4,0.13333333333333333,,,1,296.0,416.0,-0.2085685425801222,1.2981238160088417,1.3147723295853748,-0.10414902732519629,1.2981238160088417,1.3022950746977975,1601.0,17,57,50,1.14,0.5617543859649122,0.7607507721549062,True,True,accepted,-0.09819359332323074,1.2724642753601074,-0.005955435335636139,0.025659561157226562,0.0018194911535829306,0.0,0.0018194911535829306,0.3813595175743103,1,0,-0.10120321065187454,1.2854315042495728,1.289409260849156,0.05324336513876915,0.5091621279716492,0.0
phase5_v10_relay_dryrun_r01_20260925_173142_491,/home/robo25/Downloads/phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz::phase5_v10_relay_dryrun_r01_20260925_173142_491,5,0.16666666666666666,,,1,292.5,414.5,-0.2422721806612721,1.3274818135729385,1.349408676009335,-0.12463034874825726,1.3274818135729385,1.3333194250426301,1624.0,18,56,47,1.1914893617021276,0.6170212765957447,0.7305443094916779,True,True,accepted,-0.09942843019962311,1.3024035692214966,-0.025201916694641113,0.025078296661376953,0.0017065037973225117,0.0,0.0017065037973225117,0.7407293915748596,1,0,-0.11133900284767151,1.314255714416504,1.318963402233568,-0.04125658795237541,0.6031985282897949,0.0
phase5_v10_relay_dryrun_r01_20260925_173142_491,/home/robo25/Downloads/phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz::phase5_v10_relay_dryrun_r01_20260925_173142_491,6,0.2,,,1,296.5,420.0,-0.19478656161463015,1.2216626382418663,1.237093935908558,-0.0957738726513564,1.2216626382418663,1.2254110479176836,1584.0,18,57,55,1.0363636363636364,0.5052631578947369,0.7073007367716008,True,True,accepted,-0.11271422356367111,1.3343623876571655,0.016940347850322723,-0.11269974708557129,0.0015999670140445232,0.0,0.0015999670140445232,8.1177978515625,1,0,-0.10530301928520203,1.285057544708252,1.2893648122553139,0.010462749749422073,0.25912317633628845,0.0
phase5_v10_relay_dryrun_r01_20260925_173142_491,/home/robo25/Downloads/phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz::phase5_v10_relay_dryrun_r01_20260925_173142_491,7,0.23333333333333334,,,1,296.5,419.0,-0.19589098037244518,1.2401180702882253,1.2554943665531397,-0.09644501549682619,1.2401180702882253,1.2438627212315572,1626.0,20,57,55,1.0363636363636364,0.5186602870813397,0.6844874763207746,True,True,accepted,-0.10495425760746002,1.2936949729919434,0.008509241044521332,-0.05357694625854492,0.0015127676306292415,0.0,0.0015127676306292415,1.945372462272644,1,0,-0.10150747001171112,1.2719929218292236,1.2760367391465748,0.03208477422595024,0.12298388034105301,0.0
phase5_v10_relay_dryrun_r01_20260925_173142_491,/home/robo25/Downloads/phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz::phase5_v10_relay_dryrun_r01_20260925_173142_491,8,0.26666666666666666,,,1,294.0,414.0,-0.23071399734199788,1.3388553667213914,1.3585884739567735,-0.11760657086829254,1.3388553667213914,1.3440107880928895,1615.0,19,57,47,1.2127659574468086,0.6028368794326241,0.7634129047506499,True,True,accepted,-0.10043797641992569,1.2760924100875854,-0.017168596386909485,0.06276297569274902,0.0014447893481701612,0.0,0.0014447893481701612,2.930497646331787,1,0,-0.10691177099943161,1.2997585535049438,1.3041481603665661,-0.005238665733486414,0.25942662358283997,0.0
phase5_v10_relay_dryrun_r01_20260925_173142_491,/home/robo25/Downloads/phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz::phase5_v10_relay_dryrun_r01_20260925_173142_491,9,0.3,,,1,292.0,415.0,-0.24172672916236893,1.317904652592215,1.3398897286402878,-0.12429888401312011,1.317904652592215,1.323753332721438,1623.0,18,56,49,1.1428571428571428,0.5914723032069971,0.7263369881405236,True,True,accepted,-0.10708639025688171,1.308406114578247,-0.01721249520778656,0.00949859619140625,0.001392763340845704,0.0,0.001392763340845704,0.27750107645988464,1,0,-0.11317621916532516,1.3117667436599731,1.316639983578217,-0.03818957880139351,0.2776103615760803,0.0
