archive_filename,archive_path,size_bytes,sha256,tar_xz_status,archive_members,recording_sessions,metadata_sessions,detections_sessions,raw_video_sessions,complete_core_sessions,session_names,error
phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz,/home/robo25/Downloads/phase5_v10_relay_dryrun_r01_20260925_173142_491.tar.xz,182619436,a52bd87ba1a68b5fb0b01c3ce1839cb10ec1be1588573d73fab93364c389a131,PASS,6,1,1,1,1,1,phase5_v10_relay_dryrun_r01_20260925_173142_491,
