dataset_role,source,normalization_mode,threshold,session,detected_observations,stable_inlier_observations,stable_inlier_accepted,stable_inlier_acceptance_rate,outlier_observations,outlier_rejected,outlier_rejection_rate,partial_observations,partial_rejected,partial_rejection_rate,accepted_outliers,max_abs_vz_mps,p99_abs_vz_mps,occlusion_events,events_track_expired,events_reacquired,mean_reacquisition_delay_frames,max_reacquisition_delay_frames,decision
diagnostic,/home/robo25/theta_ws/RICHO-theta/Experimental_results/2026-09-25/phase5_v10_relay_dryrun_r01_analysis/observation_replay.csv,forward_z,1450.0,phase5_v10_relay_dryrun_r01_20260925_173142_491,2038,1853,1802,0.9724770642201835,185,158,0.8540540540540541,0,0,nan,27,0.43750378489494324,0.282471489906311,0,0,0,nan,nan,FAIL
diagnostic,/home/robo25/theta_ws/RICHO-theta/Experimental_results/2026-09-25/phase5_v10_relay_dryrun_r01_analysis/observation_replay.csv,calibrated_ground_distance,1450.0,phase5_v10_relay_dryrun_r01_20260925_173142_491,2038,1853,1802,0.9724770642201835,185,158,0.8540540540540541,0,0,nan,27,0.43750378489494324,0.282471489906311,0,0,0,nan,nan,FAIL
diagnostic,/home/robo25/theta_ws/RICHO-theta/Experimental_results/2026-09-25/phase5_v10_relay_dryrun_r01_analysis/observation_replay.csv,raw_ground_distance,1450.0,phase5_v10_relay_dryrun_r01_20260925_173142_491,2038,1853,1802,0.9724770642201835,185,158,0.8540540540540541,0,0,nan,27,0.43750378489494324,0.282471489906311,0,0,0,nan,nan,FAIL
