receive_monotonic_sec,elapsed_sec,stamp_sec,has_sequence,sequence,source,output_mode,action,command_active,output_active,requested_magnitude,applied_magnitude,pattern,reason,fault
1473494.774276203,2.4274445979390293,1790314495.884323,1,41,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473494.808344062,2.4615124568808824,1790314495.9185705,1,42,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473494.842415412,2.4955838068854064,1790314495.9526389,1,43,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473494.876417816,2.529586210846901,1790314495.9867015,1,44,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473494.909903431,2.563071826007217,1790314496.020404,1,45,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473494.943586823,2.596755217993632,1790314496.0541234,1,46,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473494.977840325,2.63100872002542,1790314496.0881898,1,47,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.012099254,2.6652676488738507,1790314496.1222172,1,48,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.045863042,2.699031436815858,1790314496.1559842,1,49,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.079591162,2.7327595569659024,1790314496.189799,1,50,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.113195026,2.7663634209893644,1790314496.2234633,1,51,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.147065561,2.8002339559607208,1790314496.2573671,1,52,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.18073974,2.833908134838566,1790314496.2910159,1,53,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.21454743,2.8677158248610795,1790314496.3248677,1,54,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.248765277,2.9019336719065905,1790314496.359072,1,55,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.282112851,2.935281245969236,1790314496.3925118,1,56,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.316116261,2.9692846559919417,1790314496.4264429,1,57,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.34995356,3.003121954854578,1790314496.4603124,1,58,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.383792287,3.036960681900382,1790314496.4941578,1,59,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.417820094,3.0709884888492525,1790314496.5281043,1,60,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.451343187,3.104511581826955,1790314496.5617712,1,61,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.484799459,3.1379678540397435,1790314496.5952933,1,62,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.518969847,3.1721382418181747,1790314496.6292806,1,63,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.552219294,3.205387688940391,1790314496.6627371,1,64,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.585955527,3.239123921841383,1790314496.6964552,1,65,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.619836211,3.2730046059004962,1790314496.7302566,1,66,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.653958776,3.307127170963213,1790314496.7642379,1,67,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.687914647,3.341083041857928,1790314496.7981274,1,68,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.72176728,3.374935674946755,1790314496.8320017,1,69,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.755937213,3.4091056080069393,1790314496.8661804,1,70,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.790109786,3.443278180900961,1790314496.9001436,1,71,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.823827323,3.476995717966929,1790314496.9338982,1,72,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.857727771,3.510896165855229,1790314496.9677362,1,73,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.891969214,3.5451376088894904,1790314497.0020316,1,74,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.926209542,3.5793779368977994,1790314497.0361824,1,75,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.960223357,3.6133917518891394,1790314497.0702868,1,76,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473495.994112734,3.647281128913164,1790314497.104187,1,77,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.026914295,3.6800826899707317,1790314497.1374173,1,78,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.061233227,3.714401621837169,1790314497.1715324,1,79,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.095163476,3.7483318708837032,1790314497.2054617,1,80,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.128818695,3.7819870898965746,1790314497.2391448,1,81,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.162699017,3.815867411904037,1790314497.2730112,1,82,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.196600666,3.8497690609656274,1790314497.3068972,1,83,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.230295446,3.883463840931654,1790314497.340601,1,84,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.264495606,3.91766400099732,1790314497.3746839,1,85,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.298482736,3.95165113103576,1790314497.4086084,1,86,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.332297488,3.985465883044526,1790314497.4423923,1,87,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.366298528,4.019466922851279,1790314497.476265,1,88,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.400023361,4.053191755898297,1790314497.510069,1,89,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.433710501,4.086878895992413,1790314497.5438402,1,90,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473496.467334584,4.12050297902897,1790314497.5776074,1,91,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
