archive_filename,archive_path,size_bytes,sha256,tar_xz_status,archive_members,recording_sessions,metadata_sessions,detections_sessions,raw_video_sessions,complete_core_sessions,session_names,error
phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz,67152124,51e21cd207f07fb8624ee6d1e7131561d090b7113edf59f8e0183106e5899b1e,PASS,6,1,1,1,1,1,phase5_callback_fix_dryrun_r02_20260924_172351_631,
