session,session_path,frame,time_sec,occlusion_event,phase_label,detected,source_pixel_x,source_pixel_y,raw_x_m,raw_z_m,raw_distance_m,x_m,z_m,distance_m,area_px,contact_samples,bbox_width_px,bbox_height_px,bbox_aspect_ratio,bbox_fill_ratio,contour_solidity,measurement_available,measurement_accepted,rejection_reason,predicted_x_m,predicted_z_m,innovation_x_m,innovation_z_m,innovation_cov_xx,innovation_cov_xz,innovation_cov_zz,nis,track_available,track_predicted,filtered_x_m,filtered_z_m,filtered_distance_m,relative_vx_mps,relative_vz_mps,missing_age_sec
phase5_callback_fix_dryrun_r02_20260924_172351_631,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz::phase5_callback_fix_dryrun_r02_20260924_172351_631,0,0.0,,,1,328.0,425.0,0.03472557810665713,1.1282454525669168,1.1287797247526943,0.04369807078715393,1.1282454525669168,1.1290913703631102,3857.5,15,57,74,0.7702702702702703,0.9145329540066383,0.9590999502734958,True,True,initialized,,,,,,,,,1,0,0.04369807243347168,1.12824547290802,1.1290913907526896,0.0,0.0,0.0
phase5_callback_fix_dryrun_r02_20260924_172351_631,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz::phase5_callback_fix_dryrun_r02_20260924_172351_631,1,0.03333333333333333,,,1,302.5,427.0,-0.14106448134131672,1.105334426333259,1.1142995027969678,-0.06312756927769772,1.105334426333259,1.1071356213402155,3893.5,14,57,76,0.75,0.8987765466297323,0.9540553785836805,True,True,accepted,0.04369807243347168,1.12824547290802,-0.10682564228773117,-0.02291107177734375,0.0020784721709787846,0.0,0.0020784721709787846,5.742985248565674,1,0,-0.01687096245586872,1.1152551174163818,1.1153827174103135,-0.43044349551200867,-0.09231792390346527,0.0
phase5_callback_fix_dryrun_r02_20260924_172351_631,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz::phase5_callback_fix_dryrun_r02_20260924_172351_631,2,0.06666666666666667,,,1,324.5,425.0,0.01041687910391854,1.1305009454519865,1.1305489370381545,0.028925948072900526,1.1305009454519865,1.130870946721929,3887.5,14,58,74,0.7837837837837838,0.9057548928238583,0.9583384691236287,True,True,accepted,-0.031219080090522766,1.112177848815918,0.06014502793550491,0.018323063850402832,0.001895808964036405,0.0,0.001895808964036405,2.085209608078003,1,0,0.00037321538547985256,1.1218023300170898,1.1218023921000952,-0.08273719251155853,0.0136101134121418,0.0
phase5_callback_fix_dryrun_r02_20260924_172351_631,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz::phase5_callback_fix_dryrun_r02_20260924_172351_631,3,0.1,,,1,322.0,425.0,-0.0069894034731014364,1.1319094596431616,1.13193103879635,0.018348346112477126,1.1319094596431616,1.132058163980428,3882.5,15,62,74,0.8378378378378378,0.8462292938099389,0.9326207062214749,True,True,accepted,-0.002384691033512354,1.1222560405731201,0.02073303610086441,0.009653449058532715,0.0018957407446578145,0.0,0.0018957407446578145,0.27590683102607727,1,0,0.00850536860525608,1.127326488494873,1.127358573372861,0.032182689756155014,0.06711763143539429,0.0
phase5_callback_fix_dryrun_r02_20260924_172351_631,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz::phase5_callback_fix_dryrun_r02_20260924_172351_631,4,0.13333333333333333,,,1,322.5,425.0,-0.0035057964316068005,1.1316388985674324,1.1316443290007383,0.020465294892804634,1.1316388985674324,1.1318239373003034,3867.0,14,58,74,0.7837837837837838,0.9009785647716683,0.950940612320177,True,True,accepted,0.00957812462002039,1.1295636892318726,0.010887171141803265,0.0020751953125,0.0018194911535829306,0.0,0.0018194911535829306,0.06751169264316559,1,0,0.015080023556947708,1.1306123733520508,1.1307129369947242,0.08265598118305206,0.07673830538988113,0.0
phase5_callback_fix_dryrun_r02_20260924_172351_631,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz::phase5_callback_fix_dryrun_r02_20260924_172351_631,5,0.16666666666666666,,,1,322.5,425.0,-0.0035057964316068005,1.1316388985674324,1.1316443290007383,0.020465294892804634,1.1316388985674324,1.1318239373003034,3907.0,14,60,74,0.8108108108108109,0.8799549549549549,0.9448609431680773,True,True,accepted,0.01783522218465805,1.1331703662872314,0.0026300735771656036,-0.0015314817428588867,0.0017065037973225117,0.0,0.0017065037973225117,0.005427895113825798,1,0,0.01907820999622345,1.132446527481079,1.1326072203992938,0.09251800179481506,0.07099568843841553,0.0
phase5_callback_fix_dryrun_r02_20260924_172351_631,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz::phase5_callback_fix_dryrun_r02_20260924_172351_631,6,0.2,,,1,320.0,425.0,-0.02094141393837968,1.1329079758808527,1.1331015067645922,0.009869866425825904,1.1329079758808527,1.1329509680818999,3875.0,15,60,74,0.8108108108108109,0.8727477477477478,0.9425930430552177,True,True,accepted,0.022162143141031265,1.1348130702972412,-0.012292277067899704,-0.0019050836563110352,0.0015999670140445232,0.0,0.0015999670140445232,0.09670788794755936,1,0,0.016784414649009705,1.1339795589447021,1.1341037680386796,0.054989349097013474,0.06517941504716873,0.0
phase5_callback_fix_dryrun_r02_20260924_172351_631,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz::phase5_callback_fix_dryrun_r02_20260924_172351_631,7,0.23333333333333334,,,1,316.5,425.0,-0.04541436154211387,1.1343824857064606,1.135291190889741,-0.005002068314125713,1.1343824857064606,1.1343935139822456,3864.5,14,58,74,0.7837837837837838,0.9003960857409133,0.9498586702715989,True,True,accepted,0.01861739344894886,1.1361521482467651,-0.023619461804628372,-0.0017696619033813477,0.0015127676306292415,0.0,0.0015127676306292415,0.370850533246994,1,0,0.009050000458955765,1.1354353427886963,1.1354714087822693,-0.00502782454714179,0.06068269535899162,0.0
phase5_callback_fix_dryrun_r02_20260924_172351_631,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz::phase5_callback_fix_dryrun_r02_20260924_172351_631,8,0.26666666666666666,,,1,324.5,425.0,0.01041687910391854,1.1305009454519865,1.1305489370381545,0.028925948072900526,1.1305009454519865,1.130870946721929,3865.0,14,58,74,0.7837837837837838,0.9005125815470643,0.9603677475462791,True,True,accepted,0.008882406167685986,1.137458086013794,0.020043540745973587,-0.0069571733474731445,0.0014447893481701612,0.0,0.0014447893481701612,0.31156501173973083,1,0,0.01644025929272175,1.1348347663879395,1.1349538444925331,0.03854556381702423,0.04555824026465416,0.0
phase5_callback_fix_dryrun_r02_20260924_172351_631,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz::phase5_callback_fix_dryrun_r02_20260924_172351_631,9,0.3,,,1,322.0,425.0,-0.0069894034731014364,1.1319094596431616,1.13193103879635,0.018348346112477126,1.1319094596431616,1.132058163980428,3863.0,15,58,74,0.7837837837837838,0.9000465983224604,0.9534740219671727,True,True,accepted,0.017725111916661263,1.1363533735275269,0.0006232336163520813,-0.0044438838958740234,0.001392763340845704,0.0,0.001392763340845704,0.014457965269684792,1,0,0.017945613712072372,1.1347811222076416,1.1349230107678394,0.03973865881562233,0.03705104812979698,0.0
