experiment_label,session_dir,frames,duration_sec,effective_fps,detection_rate,motion_detection_rate,measurement_acceptance_rate,motion_measurement_acceptance_rate,track_rate,motion_track_rate,odom_available_rate,odom_callback_count_delta,challenge_callback_count_delta,challenge_age_p95_sec,challenge_age_max_sec,ffb_publish_success_rate,ffb_challenge_unavailable_frames,moving_frames,direction_correct_rate,relative_speed_mae_mps,ttc_active_rate,ttc_active_rate_while_approaching,minimum_ttc_sec,ttc_vs_odom_mae_sec,path_corridor_rate,warning_or_critical_rate,warning_hold_rate,unknown_rate,critical_rate,warning_or_critical_frames,critical_frames
phase5_callback_fix_dryrun_r02,/home/robo25/Downloads/phase5_callback_fix_dryrun_r02_20260924_172351_631.tar.xz::phase5_callback_fix_dryrun_r02_20260924_172351_631,897,30.595265,29.285577359764655,1.0,1.0,1.0,1.0,1.0,1.0,0.782608695652174,696.0,1529.0,0.01919246559973544,0.029893496000113373,1.0,0,104,1.0,0.0,0.11594202898550725,1.0,4.511411190032959,9.931559929478626e-05,0.11594202898550725,0.11594202898550725,0.0,0.0,0.0,104,0
