session,session_path,frame,time_sec,occlusion_event,phase_label,detected,source_pixel_x,source_pixel_y,raw_x_m,raw_z_m,raw_distance_m,x_m,z_m,distance_m,area_px,contact_samples,bbox_width_px,bbox_height_px,bbox_aspect_ratio,bbox_fill_ratio,contour_solidity,measurement_available,measurement_accepted,rejection_reason,predicted_x_m,predicted_z_m,innovation_x_m,innovation_z_m,innovation_cov_xx,innovation_cov_xz,innovation_cov_zz,nis,track_available,track_predicted,filtered_x_m,filtered_z_m,filtered_distance_m,relative_vx_mps,relative_vz_mps,missing_age_sec
phase5_challenge_camera_mock_odom_r01_20260917_181900_391,/home/robo25/Downloads/202609171821.tar.xz::phase5_challenge_camera_mock_odom_r01_20260917_181900_391,0,0.0,,,1,318.5,427.0,-0.031154836626725663,1.1023663248334103,1.1028064825580044,0.0036632844418295757,1.1023663248334103,1.1023724115649947,3738.0,14,58,72,0.8055555555555556,0.8951149425287356,0.9772549019607844,True,True,initialized,,,,,,,,,1,0,0.003663284471258521,1.102366328239441,1.102372414971104,0.0,0.0,0.0
phase5_challenge_camera_mock_odom_r01_20260917_181900_391,/home/robo25/Downloads/202609171821.tar.xz::phase5_challenge_camera_mock_odom_r01_20260917_181900_391,1,0.03333333333333333,,,1,320.5,427.0,-0.017515316420778755,1.1014988907671772,1.1016381405301117,0.011951867315931048,1.1014988907671772,1.1015637310177107,3744.5,14,60,73,0.821917808219178,0.8549086757990868,0.9604976272925484,True,True,accepted,0.003663284471258521,1.102366328239441,0.008288582786917686,-0.0008674860000610352,0.0020784721709787846,0.0,0.0020784721709787846,0.033415477722883224,1,0,0.008362825028598309,1.1018744707107544,1.1019062056484499,0.033398035913705826,-0.0034954501315951347,0.0
phase5_challenge_camera_mock_odom_r01_20260917_181900_391,/home/robo25/Downloads/202609171821.tar.xz::phase5_challenge_camera_mock_odom_r01_20260917_181900_391,2,0.06666666666666667,,,1,319.5,427.0,-0.02433229338770962,1.101946289791103,1.1022149001378465,0.0078092671593205775,1.101946289791103,1.101973960780355,3741.0,14,60,72,0.8333333333333334,0.8659722222222223,0.9675417043838096,True,True,accepted,0.009476092644035816,1.1017580032348633,-0.0016668252646923065,0.0001882314682006836,0.001895808964036405,0.0,0.001895808964036405,0.00148418836761266,1,0,0.008600561879575253,1.1018568277359009,1.1018903931393844,0.023761900141835213,-0.0024072593078017235,0.0
phase5_challenge_camera_mock_odom_r01_20260917_181900_391,/home/robo25/Downloads/202609171821.tar.xz::phase5_challenge_camera_mock_odom_r01_20260917_181900_391,3,0.1,,,1,318.5,427.0,-0.031154836626725663,1.1023663248334103,1.1028064825580044,0.0036632844418295757,1.1023663248334103,1.1023724115649947,3743.5,14,60,72,0.8333333333333334,0.866550925925926,0.9661891857013808,True,True,accepted,0.009392625652253628,1.1017765998840332,-0.005729340948164463,0.0005897283554077148,0.0018957407446578145,0.0,0.0018957407446578145,0.017498768866062164,1,0,0.006383280269801617,1.1020863056182861,1.1021047914324504,-0.007994914427399635,0.0008615100523456931,0.0
phase5_challenge_camera_mock_odom_r01_20260917_181900_391,/home/robo25/Downloads/202609171821.tar.xz::phase5_challenge_camera_mock_odom_r01_20260917_181900_391,4,0.13333333333333333,,,1,318.5,427.0,-0.031154836626725663,1.1023663248334103,1.1028064825580044,0.0036632844418295757,1.1023663248334103,1.1023724115649947,3753.0,14,60,72,0.8333333333333334,0.86875,0.968266253869969,True,True,accepted,0.006116783246397972,1.1021150350570679,-0.002453498775139451,0.0002512931823730469,0.0018194911535829306,0.0,0.0018194911535829306,0.003343135118484497,1,0,0.004876892548054457,1.1022419929504395,1.102252781853728,-0.019369417801499367,0.002026513684540987,0.0
phase5_challenge_camera_mock_odom_r01_20260917_181900_391,/home/robo25/Downloads/202609171821.tar.xz::phase5_challenge_camera_mock_odom_r01_20260917_181900_391,5,0.16666666666666666,,,1,318.5,427.0,-0.031154836626725663,1.1023663248334103,1.1028064825580044,0.0036632844418295757,1.1023663248334103,1.1023724115649947,3757.0,14,60,73,0.821917808219178,0.8577625570776256,0.9635804052321107,True,True,accepted,0.004231245256960392,1.1023095846176147,-0.0005679607857018709,5.6743621826171875e-05,0.0017065037973225117,0.0,0.0017065037973225117,0.00019091623835265636,1,0,0.0039628236554563046,1.1023364067077637,1.1023435297241548,-0.021499108523130417,0.0022392859682440758,0.0
phase5_challenge_camera_mock_odom_r01_20260917_181900_391,/home/robo25/Downloads/202609171821.tar.xz::phase5_challenge_camera_mock_odom_r01_20260917_181900_391,6,0.2,,,1,319.5,427.0,-0.02433229338770962,1.101946289791103,1.1022149001378465,0.0078092671593205775,1.101946289791103,1.101973960780355,3733.5,14,60,72,0.8333333333333334,0.8642361111111111,0.9657268494568029,True,True,accepted,0.0032461867667734623,1.1024110317230225,0.004563080612570047,-0.0004647970199584961,0.0015999670140445232,0.0,0.0015999670140445232,0.013148859143257141,1,0,0.005242481827735901,1.1022076606750488,1.1022201281352457,-0.007567900698632002,0.0008202481549233198,0.0
phase5_challenge_camera_mock_odom_r01_20260917_181900_391,/home/robo25/Downloads/202609171821.tar.xz::phase5_challenge_camera_mock_odom_r01_20260917_181900_391,7,0.23333333333333334,,,1,318.5,427.0,-0.031154836626725663,1.1023663248334103,1.1028064825580044,0.0036632844418295757,1.1023663248334103,1.1023724115649947,3758.5,14,60,72,0.8333333333333334,0.8700231481481482,0.9699354838709677,True,True,accepted,0.004990218672901392,1.102234959602356,-0.001326934201642871,0.00013136863708496094,0.0015127676306292415,0.0,0.0015127676306292415,0.0011753372382372618,1,0,0.0044527254067361355,1.1022881269454956,1.1022971203666263,-0.010939647443592548,0.001154056517407298,0.0
phase5_challenge_camera_mock_odom_r01_20260917_181900_391,/home/robo25/Downloads/202609171821.tar.xz::phase5_challenge_camera_mock_odom_r01_20260917_181900_391,8,0.26666666666666666,,,1,318.5,427.0,-0.031154836626725663,1.1023663248334103,1.1028064825580044,0.0036632844418295757,1.1023663248334103,1.1023724115649947,3754.0,14,60,72,0.8333333333333334,0.8689814814814815,0.9691493481347618,True,True,accepted,0.004088070243597031,1.1023266315460205,-0.00042478577233850956,3.9696693420410156e-05,0.0014447893481701612,0.0,0.0014447893481701612,0.00012598291505128145,1,0,0.003927895333617926,1.102341651916504,1.1023486498888446,-0.0118631049990654,0.0012403546134009957,0.0
phase5_challenge_camera_mock_odom_r01_20260917_181900_391,/home/robo25/Downloads/202609171821.tar.xz::phase5_challenge_camera_mock_odom_r01_20260917_181900_391,9,0.3,,,1,318.5,427.0,-0.031154836626725663,1.1023663248334103,1.1028064825580044,0.0036632844418295757,1.1023663248334103,1.1023724115649947,3748.5,14,60,72,0.8333333333333334,0.8677083333333333,0.9671052631578947,True,True,accepted,0.0035324585624039173,1.102383017539978,0.00013082590885460377,-1.6689300537109375e-05,0.001392763340845704,0.0,0.001392763340845704,1.248880653292872e-05,1,0,0.003578745061531663,1.1023770570755005,1.1023828660599986,-0.011612657457590103,0.0012084052432328463,0.0
