collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
270,1,1,CLEAR,0,0.0,off,no_alert,,271,9.020293,7997.707385733,14.237438072999794
271,1,1,CLEAR,0,0.0,off,no_alert,,272,9.058688,7997.741386281,14.271438621000016
272,1,1,CLEAR,0,0.0,off,no_alert,,273,9.091403,7997.775463586,14.305515926000226
273,1,1,CLEAR,0,0.0,off,no_alert,,274,9.127392,7997.809888386,14.33994072600035
274,1,1,CLEAR,0,0.0,off,no_alert,,275,9.156393,7997.844320871,14.374373210999693
275,1,1,CLEAR,0,0.0,off,no_alert,,276,9.189767,7997.878400185,14.40845252500003
276,1,1,CLEAR,0,0.0,off,no_alert,,277,9.236724,7997.912363316,14.442415655999866
277,1,1,CLEAR,0,0.0,off,no_alert,,278,9.267159,7997.946212405,14.476264744999753
278,1,1,CLEAR,0,0.0,off,no_alert,,279,9.303922,7997.980160551,14.510212891000265
279,1,1,CLEAR,0,0.0,off,no_alert,,280,9.333338,7998.01402364,14.544075980000343
280,1,1,CLEAR,0,0.0,off,no_alert,,281,9.367611,7998.047935123,14.577987462999772
281,1,1,CLEAR,0,0.0,off,no_alert,,282,9.399692,7998.082274071,14.61232641100014
282,1,1,CLEAR,0,0.0,off,no_alert,,283,9.434023,7998.116509777,14.64656211700003
283,1,1,CLEAR,0,0.0,off,no_alert,,284,9.462222,7998.150643692,14.680696032000014
284,1,1,CLEAR,0,0.0,off,no_alert,,285,9.499103,7998.184684328,14.714736668000114
285,1,1,CLEAR,0,0.0,off,no_alert,,286,9.542737,7998.218749081,14.74880142100028
286,1,1,CLEAR,0,0.0,off,no_alert,,287,9.581857,7998.252855807,14.782908146999944
287,1,1,CLEAR,0,0.0,off,no_alert,,288,9.607822,7998.286919153,14.816971492999983
288,1,1,CLEAR,0,0.0,off,no_alert,,289,9.641894,7998.321181956,14.851234296000257
289,1,1,CLEAR,0,0.0,off,no_alert,,290,9.67719,7998.355197986,14.88525032600046
290,1,1,CLEAR,0,0.0,off,no_alert,,291,9.713237,7998.389269554,14.91932189399995
291,1,1,CLEAR,0,0.0,off,no_alert,,292,9.741591,7998.423441642,14.95349398200051
292,1,1,CLEAR,0,0.0,off,no_alert,,293,9.770625,7998.457302971,14.987355311000101
293,1,1,CLEAR,0,0.0,off,no_alert,,294,9.798718,7998.491164393,15.021216733000074
294,1,1,CLEAR,0,0.0,off,no_alert,,295,9.827975,7998.525226922,15.055279262000113
295,1,1,CLEAR,0,0.0,off,no_alert,,296,9.857105,7998.559212657,15.0892649970001
296,1,1,CLEAR,0,0.0,off,no_alert,,297,9.890851,7998.59347302,15.123525359999803
297,1,1,CLEAR,0,0.0,off,no_alert,,298,9.926634,7998.627739778,15.157792118000543
298,1,1,CLEAR,0,0.0,off,no_alert,,299,9.956662,7998.662035068,15.19208740799968
299,1,1,CLEAR,0,0.0,off,no_alert,,300,9.987372,7998.696219168,15.226271508000536
300,1,1,CLEAR,0,0.0,off,no_alert,,301,10.023998,7998.730511411,15.260563751000518
301,1,1,CLEAR,0,0.0,off,no_alert,,302,10.057198,7998.764775702,15.294828042000518
302,1,1,CLEAR,0,0.0,off,no_alert,,303,10.093595,7998.799056301,15.329108640999948
303,1,1,CLEAR,0,0.0,off,no_alert,,304,10.122733,7998.833419308,15.363471648000086
304,1,1,CLEAR,0,0.0,off,no_alert,,305,10.161237,7998.868026815,15.398079155000232
305,1,1,CLEAR,0,0.0,off,no_alert,,306,10.196127,7998.902389609,15.43244194900035
306,1,1,CLEAR,0,0.0,off,no_alert,,307,10.228655,7998.936449909,15.46650224899986
307,1,1,CLEAR,0,0.0,off,no_alert,,308,10.257571,7998.970528964,15.500581303999752
308,1,1,CLEAR,0,0.0,off,no_alert,,309,10.289325,7999.00447695,15.534529290000137
309,1,1,CLEAR,0,0.0,off,no_alert,,310,10.322346,7999.038464754,15.568517094000526
310,1,1,CLEAR,0,0.0,off,no_alert,,311,10.354627,7999.072540644,15.602592983999784
311,1,1,CLEAR,0,0.0,off,no_alert,,312,10.3864,7999.106559922,15.636612262000199
312,1,1,CLEAR,0,0.0,off,no_alert,,313,10.427322,7999.140539674,15.670592014000249
313,1,1,CLEAR,0,0.0,off,no_alert,,314,10.463302,7999.174613652,15.704665991999718
314,1,1,CLEAR,0,0.0,off,no_alert,,315,10.502179,7999.208698363,15.738750702999823
315,1,1,CLEAR,0,0.0,off,no_alert,,316,10.528596,7999.242831536,15.772883876000378
316,1,1,CLEAR,0,0.0,off,no_alert,,317,10.557301,7999.276923766,15.806976106000548
317,1,1,CLEAR,0,0.0,off,no_alert,,318,10.592262,7999.310889799,15.840942138999708
318,1,1,CLEAR,0,0.0,off,no_alert,,319,10.6235,7999.344710348,15.874762688000374
319,1,1,CLEAR,0,0.0,off,no_alert,,320,10.661632,7999.378631923,15.908684263000396
320,1,1,CLEAR,0,0.0,off,no_alert,,321,10.696399,7999.412617716,15.94267005599977
321,1,1,CLEAR,0,0.0,off,no_alert,,322,10.726919,7999.446325557,15.97637789700002
322,1,1,CLEAR,0,0.0,off,no_alert,,323,10.76119,7999.480163419,16.010215758999948
323,1,1,CLEAR,0,0.0,off,no_alert,,324,10.794648,7999.514027309,16.044079649000196
324,1,1,CLEAR,0,0.0,off,no_alert,,325,10.826502,7999.547966324,16.07801866400041
325,1,1,CLEAR,0,0.0,off,no_alert,,326,10.857799,7999.58181581,16.11186815000019
326,1,1,CLEAR,0,0.0,off,no_alert,,327,10.890659,7999.616031046,16.1460833860001
327,1,1,CLEAR,0,0.0,off,no_alert,,328,10.922374,7999.650398807,16.180451146999985
328,1,1,CLEAR,0,0.0,off,no_alert,,329,10.956727,7999.68450697,16.214559310000368
329,1,1,CLEAR,0,0.0,off,no_alert,,330,10.986944,7999.718747823,16.24880016299994
330,1,1,CLEAR,0,0.0,off,no_alert,,331,11.022145,7999.753104401,16.28315674100031
331,1,1,CLEAR,0,0.0,off,no_alert,,332,11.053814,7999.78735682,16.317409160000352
332,1,1,CLEAR,0,0.0,off,no_alert,,333,11.086487,7999.821588885,16.351641225000094
333,1,1,CLEAR,0,0.0,off,no_alert,,334,11.121333,7999.855682502,16.385734841999692
334,1,1,CLEAR,0,0.0,off,no_alert,,335,11.158923,7999.890039619,16.420091959000274
335,1,1,CLEAR,0,0.0,off,no_alert,,336,11.20099,7999.924116768,16.454169108000315
336,1,1,CLEAR,0,0.0,off,no_alert,,337,11.231683,7999.958123394,16.488175733999924
337,1,1,CLEAR,0,0.0,off,no_alert,,338,11.263638,7999.991969913,16.522022252999705
338,1,1,CLEAR,0,0.0,off,no_alert,,339,11.297031,8000.026098852,16.55615119200047
339,1,1,CLEAR,0,0.0,off,no_alert,,340,11.328544,8000.060139787,16.590192126999682
340,1,1,CLEAR,0,0.0,off,no_alert,,341,11.360533,8000.093944589,16.623996928999986
341,1,1,CLEAR,0,0.0,off,no_alert,,342,11.394244,8000.127690228,16.657742567999776
342,1,1,CLEAR,0,0.0,off,no_alert,,343,11.42977,8000.161761707,16.691814046999752
343,1,1,CLEAR,0,0.0,off,no_alert,,344,11.465636,8000.196153529,16.726205869000296
344,1,1,CLEAR,0,0.0,off,no_alert,,345,11.496813,8000.230340946,16.76039328600018
345,1,1,CLEAR,0,0.0,off,no_alert,,346,11.533552,8000.264450072,16.79450241199993
346,1,1,CLEAR,0,0.0,off,no_alert,,347,11.563216,8000.298577308,16.82862964800006
347,1,1,CLEAR,0,0.0,off,no_alert,,348,11.590907,8000.332739612,16.862791952000407
348,1,1,CLEAR,0,0.0,off,no_alert,,349,11.6217,8000.36726949,16.897321829999782
349,1,1,CLEAR,0,0.0,off,no_alert,,350,11.653582,8000.401335398,16.931387738000012
350,1,1,CLEAR,0,0.0,off,no_alert,,351,11.684258,8000.43536568,16.96541802000047
351,1,1,CLEAR,0,0.0,off,no_alert,,352,11.722094,8000.469617887,16.999670227000024
352,1,1,CLEAR,0,0.0,off,no_alert,,353,11.754222,8000.50360967,17.033662009999716
353,1,1,CLEAR,0,0.0,off,no_alert,,354,11.784072,8000.537632413,17.06768475300032
354,1,1,CLEAR,0,0.0,off,no_alert,,355,11.822178,8000.571687572,17.101739912000085
355,1,1,CLEAR,0,0.0,off,no_alert,,356,11.857611,8000.60581824,17.1358705800003
356,1,1,CLEAR,0,0.0,off,no_alert,,357,11.891486,8000.639510573,17.169562912999936
357,1,1,CLEAR,0,0.0,off,no_alert,,358,11.922803,8000.673403362,17.2034557019997
358,1,1,CLEAR,0,0.0,off,no_alert,,359,11.949254,8000.707424411,17.23747675100003
359,1,1,CLEAR,0,0.0,off,no_alert,,360,11.982463,8000.741716036,17.271768376000182
360,1,1,CLEAR,0,0.0,off,no_alert,,361,12.022463,8000.776168172,17.306220512000436
361,1,1,CLEAR,0,0.0,off,no_alert,,362,12.053546,8000.810450407,17.340502746999846
362,1,1,CLEAR,0,0.0,off,no_alert,,363,12.088269,8000.844722232,17.374774572000206
363,1,1,CLEAR,0,0.0,off,no_alert,,364,12.125205,8000.879314737,17.409367076999843
364,1,1,CLEAR,0,0.0,off,no_alert,,365,12.150855,8000.913705635,17.443757975000153
365,1,1,CLEAR,0,0.0,off,no_alert,,366,12.18362,8000.948048847,17.478101186999993
366,1,1,CLEAR,0,0.0,off,no_alert,,367,12.228515,8000.982265014,17.512317354000515
367,1,1,CLEAR,0,0.0,off,no_alert,,368,12.258265,8001.016703466,17.546755805999965
368,1,1,CLEAR,0,0.0,off,no_alert,,369,12.291055,8001.050919994,17.580972333999853
369,1,1,CLEAR,0,0.0,off,no_alert,,370,12.324793,8001.085121436,17.61517377600012
370,1,1,CLEAR,0,0.0,off,no_alert,,371,12.358187,8001.119233128,17.649285468000016
371,1,1,CLEAR,0,0.0,off,no_alert,,372,12.386817,8001.153346876,17.683399215999998
372,1,1,CLEAR,0,0.0,off,no_alert,,373,12.42507,8001.18730932,17.71736166000028
373,1,1,CLEAR,0,0.0,off,no_alert,,374,12.45444,8001.221193561,17.751245901000402
374,1,1,CLEAR,0,0.0,off,no_alert,,375,12.487071,8001.255204865,17.785257205000562
375,1,1,CLEAR,0,0.0,off,no_alert,,376,12.523893,8001.289095182,17.819147522000094
376,1,1,CLEAR,0,0.0,off,no_alert,,377,12.552486,8001.323213895,17.853266234999865
377,1,1,CLEAR,0,0.0,off,no_alert,,378,12.587245,8001.357187095,17.887239435000083
378,1,1,CLEAR,0,0.0,off,no_alert,,379,12.621372,8001.391142595,17.92119493500013
379,1,1,CLEAR,0,0.0,off,no_alert,,380,12.654728,8001.425228697,17.955281037000532
380,1,1,CLEAR,0,0.0,off,no_alert,,381,12.686022,8001.459393243,17.989445582999906
381,1,1,CLEAR,0,0.0,off,no_alert,,382,12.721688,8001.493802448,18.02385478799988
382,1,1,CLEAR,0,0.0,off,no_alert,,383,12.754612,8001.528218762,18.058271101999708
383,1,1,CLEAR,0,0.0,off,no_alert,,384,12.784511,8001.562494142,18.092546482000216
384,1,1,CLEAR,0,0.0,off,no_alert,,385,12.820744,8001.596605587,18.12665792700045
385,1,1,CLEAR,0,0.0,off,no_alert,,386,12.852331,8001.630414809,18.160467149000397
386,1,1,CLEAR,0,0.0,off,no_alert,,387,12.886363,8001.664400417,18.194452757000363
387,1,1,CLEAR,0,0.0,off,no_alert,,388,12.921216,8001.698436866,18.228489205999722
388,1,1,CLEAR,0,0.0,off,no_alert,,389,12.952072,8001.732228916,18.26228125600028
389,1,1,CLEAR,0,0.0,off,no_alert,,390,12.984455,8001.766032642,18.29608498200014
390,1,1,CLEAR,0,0.0,off,no_alert,,391,13.02108,8001.800190847,18.330243186999724
391,1,1,CLEAR,0,0.0,off,no_alert,,392,13.054111,8001.834264152,18.3643164920004
392,1,1,CLEAR,0,0.0,off,no_alert,,393,13.084334,8001.868249248,18.398301588000322
393,1,1,CLEAR,0,0.0,off,no_alert,,394,13.121873,8001.902338417,18.432390756999666
394,1,1,CLEAR,0,0.0,off,no_alert,,395,13.152886,8001.936191002,18.46624334199987
395,1,1,CLEAR,0,0.0,off,no_alert,,396,13.183963,8001.970396649,18.50044898899978
396,1,1,CLEAR,0,0.0,off,no_alert,,397,13.21829,8002.004686715,18.5347390550005
397,1,1,CLEAR,0,0.0,off,no_alert,,398,13.250544,8002.039066544,18.56911888400009
398,1,1,CLEAR,0,0.0,off,no_alert,,399,13.289998,8002.073470197,18.603522536999662
399,1,1,CLEAR,0,0.0,off,no_alert,,400,13.319554,8002.107793454,18.637845793999986
400,1,1,CLEAR,0,0.0,off,no_alert,,401,13.357023,8002.142218364,18.672270703999857
401,1,1,CLEAR,0,0.0,off,no_alert,,402,13.399377,8002.176592633,18.70664497300004
402,1,1,CLEAR,0,0.0,off,no_alert,,403,13.428014,8002.210999662,18.741052002000288
403,1,1,CLEAR,0,0.0,off,no_alert,,404,13.457437,8002.245182,18.77523433999977
404,1,1,CLEAR,0,0.0,off,no_alert,,405,13.48666,8002.27897239,18.80902472999969
405,1,1,CLEAR,0,0.0,off,no_alert,,406,13.519898,8002.31284419,18.842896529999962
406,1,1,CLEAR,0,0.0,off,no_alert,,407,13.550769,8002.346988167,18.877040506999947
407,1,1,CLEAR,0,0.0,off,no_alert,,408,13.586037,8002.381077566,18.911129906000497
408,1,1,CLEAR,0,0.0,off,no_alert,,409,13.620736,8002.41511839,18.945170730000427
409,1,1,CLEAR,0,0.0,off,no_alert,,410,13.651898,8002.449370603,18.979422942999918
410,1,1,CLEAR,0,0.0,off,no_alert,,411,13.686219,8002.483587971,19.013640311000017
411,1,1,CLEAR,0,0.0,off,no_alert,,412,13.718694,8002.517727911,19.047780251000404
412,1,1,CLEAR,0,0.0,off,no_alert,,413,13.753971,8002.551719389,19.08177172900014
413,1,1,CLEAR,0,0.0,off,no_alert,,414,13.784249,8002.585788714,19.115841054000157
414,1,1,CLEAR,0,0.0,off,no_alert,,415,13.820764,8002.619935044,19.14998738400027
415,1,1,CLEAR,0,0.0,off,no_alert,,416,13.852701,8002.654217341,19.184269680999932
416,1,1,CLEAR,0,0.0,off,no_alert,,417,13.883329,8002.688277487,19.21832982700016
417,1,1,CLEAR,0,0.0,off,no_alert,,418,13.923987,8002.72248737,19.252539709999837
418,1,1,CLEAR,0,0.0,off,no_alert,,419,13.956811,8002.756796715,19.286849054999948
419,1,1,CLEAR,0,0.0,off,no_alert,,420,13.984842,8002.790830976,19.32088331599971
420,1,1,CLEAR,0,0.0,off,no_alert,,421,14.021925,8002.824697547,19.354749887000253
421,1,1,CLEAR,0,0.0,off,no_alert,,422,14.052293,8002.858664186,19.38871652600028
422,1,1,CLEAR,0,0.0,off,no_alert,,423,14.082595,8002.89254212,19.422594460000255
423,1,1,CLEAR,0,0.0,off,no_alert,,424,14.120893,8002.926468878,19.45652121800049
424,1,1,CLEAR,0,0.0,off,no_alert,,425,14.152217,8002.960483949,19.490536289000374
425,1,1,CLEAR,0,0.0,off,no_alert,,426,14.18284,8002.994659208,19.524711547999686
426,1,1,CLEAR,0,0.0,off,no_alert,,427,14.22248,8003.028754689,19.55880702900049
427,1,1,CLEAR,0,0.0,off,no_alert,,428,14.252403,8003.062853908,19.592906247999963
428,1,1,CLEAR,0,0.0,off,no_alert,,429,14.284963,8003.097061799,19.627114138999787
429,1,1,CLEAR,0,0.0,off,no_alert,,430,14.318053,8003.13104184,19.661094179999964
430,1,1,CLEAR,0,0.0,off,no_alert,,431,14.355725,8003.165097604,19.69514994400015
431,1,1,CLEAR,0,0.0,off,no_alert,,432,14.383045,8003.19926856,19.729320899999948
432,1,1,CLEAR,0,0.0,off,no_alert,,433,14.420353,8003.23342684,19.763479180000104
433,1,1,CLEAR,0,0.0,off,no_alert,,434,14.451168,8003.267568161,19.797620500999983
434,1,1,CLEAR,0,0.0,off,no_alert,,435,14.484062,8003.301994767,19.832047107000108
435,1,1,CLEAR,0,0.0,off,no_alert,,436,14.526324,8003.336238157,19.86629049699968
436,1,1,CLEAR,0,0.0,off,no_alert,,437,14.556417,8003.370153535,19.90020587500021
437,1,1,CLEAR,0,0.0,off,no_alert,,438,14.585769,8003.404139637,19.93419197700041
438,1,1,CLEAR,0,0.0,off,no_alert,,439,14.621409,8003.438242518,19.968294858000263
439,1,1,CLEAR,0,0.0,off,no_alert,,440,14.657066,8003.47222799,20.00228032999985
440,1,1,CLEAR,0,0.0,off,no_alert,,441,14.691767,8003.506237717,20.03629005699986
441,1,1,CLEAR,0,0.0,off,no_alert,,442,14.724677,8003.540204839,20.070257178999782
442,1,1,CLEAR,0,0.0,off,no_alert,,443,14.754086,8003.574034485,20.104086825000195
443,1,1,CLEAR,0,0.0,off,no_alert,,444,14.784311,8003.608119495,20.13817183500032
444,1,1,CLEAR,0,0.0,off,no_alert,,445,14.818824,8003.642124285,20.172176625000247
445,1,1,CLEAR,0,0.0,off,no_alert,,446,14.851104,8003.676114235,20.20616657499977
446,1,1,CLEAR,0,0.0,off,no_alert,,447,14.883901,8003.710432491,20.240484830999776
447,1,1,CLEAR,0,0.0,off,no_alert,,448,14.919924,8003.744695741,20.274748081000325
448,1,1,CLEAR,0,0.0,off,no_alert,,449,14.949908,8003.778987103,20.309039443000074
449,1,1,CLEAR,0,0.0,off,no_alert,,450,14.985455,8003.813365668,20.3434180080003
450,1,1,CLEAR,0,0.0,off,no_alert,,451,15.021377,8003.847690437,20.377742777000094
451,1,1,CLEAR,0,0.0,off,no_alert,,452,15.054248,8003.881859514,20.41191185400021
452,1,1,CLEAR,0,0.0,off,no_alert,,453,15.086154,8003.915605806,20.445658145999914
453,1,1,CLEAR,0,0.0,off,no_alert,,454,15.118158,8003.94965453,20.479706869999973
454,1,1,CLEAR,0,0.0,off,no_alert,,455,15.158996,8003.983589218,20.513641558000018
455,1,1,CLEAR,0,0.0,off,no_alert,,456,15.194922,8004.01741036,20.547462700000324
456,1,1,CLEAR,0,0.0,off,no_alert,,457,15.226896,8004.051319302,20.581371641999795
457,1,1,CLEAR,0,0.0,off,no_alert,,458,15.2548,8004.085266165,20.615318504999777
458,1,1,CLEAR,0,0.0,off,no_alert,,459,15.284065,8004.119238592,20.64929093200044
459,1,1,CLEAR,0,0.0,off,no_alert,,460,15.321857,8004.153330868,20.683383208000123
460,1,1,CLEAR,0,0.0,off,no_alert,,461,15.351291,8004.187348618,20.717400958000326
461,1,1,CLEAR,0,0.0,off,no_alert,,462,15.382247,8004.221301253,20.751353593000204
462,1,1,CLEAR,0,0.0,off,no_alert,,463,15.420487,8004.255495379,20.785547719000533
463,1,1,CLEAR,0,0.0,off,no_alert,,464,15.452218,8004.289779989,20.819832328999837
464,1,1,CLEAR,0,0.0,off,no_alert,,465,15.483667,8004.324085285,20.854137625000476
465,1,1,CLEAR,0,0.0,off,no_alert,,466,15.519612,8004.358384594,20.88843693400031
466,1,1,CLEAR,0,0.0,off,no_alert,,467,15.552218,8004.392596825,20.92264916499971
467,1,1,CLEAR,0,0.0,off,no_alert,,468,15.582487,8004.426604141,20.95665648100021
468,1,1,CLEAR,0,0.0,off,no_alert,,469,15.618549,8004.460519208,20.990571547999934
469,1,1,CLEAR,0,0.0,off,no_alert,,470,15.651589,8004.494711922,21.024764261999735
470,1,1,CLEAR,0,0.0,off,no_alert,,471,15.68249,8004.528797968,21.05885030799982
471,1,1,CLEAR,0,0.0,off,no_alert,,472,15.718269,8004.562916494,21.092968834000203
472,1,1,CLEAR,0,0.0,off,no_alert,,473,15.749885,8004.596946517,21.126998857000217
473,1,1,CLEAR,0,0.0,off,no_alert,,474,15.783669,8004.63085206,21.16090439999971
474,1,1,CLEAR,0,0.0,off,no_alert,,475,15.818923,8004.664834974,21.19488731399997
475,1,1,CLEAR,0,0.0,off,no_alert,,476,15.850473,8004.698671217,21.228723557000194
476,1,1,CLEAR,0,0.0,off,no_alert,,477,15.884886,8004.732557756,21.262610095999662
477,1,1,CLEAR,0,0.0,off,no_alert,,478,15.918228,8004.766439397,21.296491736999997
478,1,1,CLEAR,0,0.0,off,no_alert,,479,15.953197,8004.800315791,21.330368130999886
479,1,1,CLEAR,0,0.0,off,no_alert,,480,15.985034,8004.834220385,21.364272724999864
480,1,1,CLEAR,0,0.0,off,no_alert,,481,16.018526,8004.868136813,21.398189153000203
481,1,1,CLEAR,0,0.0,off,no_alert,,482,16.051725,8004.902078005,21.432130344999678
482,1,1,CLEAR,0,0.0,off,no_alert,,483,16.084608,8004.936020465,21.466072805000294
483,1,1,CLEAR,0,0.0,off,no_alert,,484,16.120988,8004.969887087,21.499939426999845
484,1,1,CLEAR,0,0.0,off,no_alert,,485,16.149486,8005.003733322,21.5337856619999
485,1,1,CLEAR,0,0.0,off,no_alert,,486,16.18475,8005.037703862,21.567756202000055
486,1,1,CLEAR,0,0.0,off,no_alert,,487,16.219029,8005.071714197,21.601766537000003
487,1,1,CLEAR,0,0.0,off,no_alert,,488,16.252685,8005.105965715,21.636018055000022
488,1,1,CLEAR,0,0.0,off,no_alert,,489,16.28252,8005.140191157,21.67024349700023
489,1,1,CLEAR,0,0.0,off,no_alert,,490,16.321127,8005.1742369,21.704289240000435
490,1,1,CLEAR,0,0.0,off,no_alert,,491,16.352749,8005.208050925,21.738103265000063
491,1,1,CLEAR,0,0.0,off,no_alert,,492,16.382897,8005.242130352,21.77218269199966
492,1,1,CLEAR,0,0.0,off,no_alert,,493,16.42017,8005.276373124,21.806425464000313
493,1,1,CLEAR,0,0.0,off,no_alert,,494,16.450533,8005.310733236,21.84078557599969
494,1,1,CLEAR,0,0.0,off,no_alert,,495,16.481718,8005.345215794,21.87526813400018
495,1,1,CLEAR,0,0.0,off,no_alert,,496,16.518283,8005.379618213,21.90967055300007
496,1,1,CLEAR,0,0.0,off,no_alert,,497,16.551096,8005.413959214,21.9440115540001
497,1,1,CLEAR,0,0.0,off,no_alert,,498,16.583327,8005.448408815,21.978461155000332
498,1,1,CLEAR,0,0.0,off,no_alert,,499,16.619507,8005.48268513,22.012737470000502
499,1,1,CLEAR,0,0.0,off,no_alert,,500,16.652955,8005.516802064,22.04685440400044
500,1,1,CLEAR,0,0.0,off,no_alert,,501,16.683917,8005.550599484,22.080651823999688
501,1,1,CLEAR,0,0.0,off,no_alert,,502,16.717618,8005.584639525,22.114691865000168
502,1,1,CLEAR,0,0.0,off,no_alert,,503,16.749689,8005.61885697,22.148909309999908
503,1,1,CLEAR,0,0.0,off,no_alert,,504,16.78165,8005.653200357,22.18325269700017
504,1,1,CLEAR,0,0.0,off,no_alert,,505,16.818122,8005.687172007,22.21722434700041
505,1,1,CLEAR,0,0.0,off,no_alert,,506,16.85006,8005.720910727,22.250963067000157
506,1,1,CLEAR,0,0.0,off,no_alert,,507,16.881996,8005.754996927,22.28504926700043
507,1,1,CLEAR,0,0.0,off,no_alert,,508,16.920627,8005.788991746,22.31904408599985
508,1,1,CLEAR,0,0.0,off,no_alert,,509,16.952978,8005.822959888,22.353012227999898
509,1,1,CLEAR,0,0.0,off,no_alert,,510,16.984902,8005.856775925,22.386828265000076
510,1,1,CLEAR,0,0.0,off,no_alert,,511,17.018618,8005.890892335,22.4209446750001
511,1,1,CLEAR,0,0.0,off,no_alert,,512,17.04926,8005.925093076,22.45514541600005
512,1,1,CLEAR,0,0.0,off,no_alert,,513,17.081706,8005.959355373,22.48940771300022
513,1,1,CLEAR,0,0.0,off,no_alert,,514,17.118712,8005.993648739,22.523701078999693
514,1,1,CLEAR,0,0.0,off,no_alert,,515,17.149722,8006.028113043,22.558165383000414
515,1,1,CLEAR,0,0.0,off,no_alert,,516,17.181466,8006.062138626,22.59219096600009
516,1,1,CLEAR,0,0.0,off,no_alert,,517,17.218217,8006.09632547,22.626377810000122
517,1,1,CLEAR,0,0.0,off,no_alert,,518,17.251566,8006.130643701,22.660696040999937
518,1,1,CLEAR,0,0.0,off,no_alert,,519,17.282317,8006.16485416,22.694906499999888
519,1,1,CLEAR,0,0.0,off,no_alert,,520,17.319071,8006.198849819,22.728902159000427
520,1,1,CLEAR,0,0.0,off,no_alert,,521,17.349181,8006.232908599,22.76296093900055
521,1,1,CLEAR,0,0.0,off,no_alert,,522,17.381587,8006.267142183,22.797194523000144
522,1,1,CLEAR,0,0.0,off,no_alert,,523,17.419375,8006.301398331,22.83145067100031
523,1,1,CLEAR,0,0.0,off,no_alert,,524,17.452121,8006.335316587,22.865368927000418
524,1,1,CLEAR,0,0.0,off,no_alert,,525,17.484957,8006.369295393,22.899347733000468
525,1,1,CLEAR,0,0.0,off,no_alert,,526,17.518643,8006.40345248,22.933504820000053
526,1,1,CLEAR,0,0.0,off,no_alert,,527,17.549866,8006.437347056,22.967399396000474
527,1,1,CLEAR,0,0.0,off,no_alert,,528,17.581712,8006.47129612,23.001348460000372
528,1,1,CLEAR,0,0.0,off,no_alert,,529,17.614454,8006.505244308,23.03529664800044
529,1,1,CLEAR,0,0.0,off,no_alert,,530,17.649927,8006.539152089,23.06920442899991
530,1,1,CLEAR,0,0.0,off,no_alert,,531,17.681671,8006.573150623,23.103202963000513
531,1,1,CLEAR,0,0.0,off,no_alert,,532,17.713712,8006.607047359,23.13709969899992
532,1,1,CLEAR,0,0.0,off,no_alert,,533,17.749477,8006.640834059,23.170886398999755
533,1,1,CLEAR,0,0.0,off,no_alert,,534,17.782334,8006.674982222,23.205034562000037
534,1,1,CLEAR,0,0.0,off,no_alert,,535,17.8163,8006.70916443,23.239216769999985
535,1,1,CLEAR,0,0.0,off,no_alert,,536,17.850091,8006.743324612,23.273376952000035
536,1,1,CLEAR,0,0.0,off,no_alert,,537,17.881588,8006.777474789,23.307527128999936
537,1,1,CLEAR,0,0.0,off,no_alert,,538,17.91426,8006.811589397,23.341641736999918
538,1,1,CLEAR,0,0.0,off,no_alert,,539,17.949855,8006.845486614,23.37553895400015
539,1,1,CLEAR,0,0.0,off,no_alert,,540,17.982329,8006.879577928,23.409630268
540,1,1,CLEAR,0,0.0,off,no_alert,,541,18.014022,8006.913928623,23.443980963000286
541,1,1,CLEAR,0,0.0,off,no_alert,,542,18.050049,8006.948265832,23.4783181720004
542,1,1,CLEAR,0,0.0,off,no_alert,,543,18.082922,8006.982469758,23.512522097999863
543,1,1,CLEAR,0,0.0,off,no_alert,,544,18.116523,8007.016655917,23.54670825700032
544,1,1,CLEAR,0,0.0,off,no_alert,,545,18.149592,8007.05085716,23.580909500000416
545,1,1,CLEAR,0,0.0,off,no_alert,,546,18.182366,8007.085311508,23.615363848000015
546,1,1,CLEAR,0,0.0,off,no_alert,,547,18.214061,8007.119530426,23.649582766000094
547,1,1,CLEAR,0,0.0,off,no_alert,,548,18.250947,8007.153687544,23.683739883999806
548,1,1,CLEAR,0,0.0,off,no_alert,,549,18.281591,8007.187502435,23.71755477500028
549,1,1,CLEAR,0,0.0,off,no_alert,,550,18.313994,8007.221595984,23.75164832399969
550,1,1,CLEAR,0,0.0,off,no_alert,,551,18.349958,8007.255709648,23.78576198800056
551,1,1,CLEAR,0,0.0,off,no_alert,,552,18.381845,8007.289813744,23.81986608399984
552,1,1,CLEAR,0,0.0,off,no_alert,,553,18.413909,8007.323819475,23.853871815000275
553,1,1,CLEAR,0,0.0,off,no_alert,,554,18.449725,8007.357823527,23.88787586699982
554,1,1,CLEAR,0,0.0,off,no_alert,,555,18.481139,8007.391769901,23.921822240999973
555,1,1,CLEAR,0,0.0,off,no_alert,,556,18.513698,8007.425744903,23.955797243000234
556,1,1,CLEAR,0,0.0,off,no_alert,,557,18.549862,8007.459912275,23.989964614999735
557,1,1,CLEAR,0,0.0,off,no_alert,,558,18.581754,8007.493928234,24.023980574000234
