receive_monotonic_sec,elapsed_sec,stamp_sec,has_sequence,sequence,source,output_mode,action,command_active,output_active,requested_magnitude,applied_magnitude,pattern,reason,fault
7994.299936648,10.829988987999968,1789543637.72507,1,170,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.339143176,10.869195516000218,1789543637.7641854,1,171,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.368091512,10.89814385200043,1789543637.7933247,1,172,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.402128799,10.932181139000022,1789543637.8272057,1,173,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.435545262,10.965597602000344,1789543637.8603463,1,174,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.469456919,10.999509258999751,1789543637.8943813,1,175,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.504223388,11.034275728000466,1789543637.9292812,1,176,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.54009783,11.070150170000488,1789543637.964768,1,177,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.57358292,11.103635260000374,1789543637.9985135,1,178,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.608138606,11.138190945999668,1789543638.0332122,1,179,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.639550829,11.169603168999856,1789543638.0648658,1,180,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.675379518,11.205431858000338,1789543638.0986931,1,181,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.707895731,11.237948070999664,1789543638.1326768,1,182,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7994.743605857,11.273658197000259,1789543638.1679761,1,183,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
