experiment_label,session_dir,frames,duration_sec,effective_fps,detection_rate,measurement_acceptance_rate,track_rate,odom_available_rate,moving_frames,direction_correct_rate,relative_speed_mae_mps,ttc_active_rate,ttc_active_rate_while_approaching,minimum_ttc_sec,ttc_vs_odom_mae_sec,path_corridor_rate,warning_or_critical_rate,warning_hold_rate,unknown_rate,critical_rate,warning_or_critical_frames,critical_frames
static_center_z1p00_r01,/home/robo25/Downloads/recoding/recoding_08181700.tar.xz::static_center_z1p00_r01_20260818_164807_727,834,33.31525,25.003564433705286,1.0,1.0,1.0,1.0,0,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0
static_center_z1p00_r02,/home/robo25/Downloads/recoding/recoding_08181700.tar.xz::static_center_z1p00_r02_20260818_164908_140,815,32.553191000000005,25.00522913406553,1.0,1.0,1.0,1.0,0,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0
static_center_z1p00_r03,/home/robo25/Downloads/recoding/recoding_08181700.tar.xz::static_center_z1p00_r03_20260818_164956_525,878,35.091964999999995,24.991475968929073,1.0,1.0,1.0,1.0,0,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0
static_left_xm0p40_z1p00_r01,/home/robo25/Downloads/recoding/recoding_08181700.tar.xz::static_left_xm0p40_z1p00_r01_20260818_165339_551,529,21.086242000000002,25.04002372731945,1.0,0.0,0.0,1.0,0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0
static_none_r01,/home/robo25/Downloads/recoding/recoding_08181700.tar.xz::static_none_r01_20260818_164442_953,814,32.573848,24.958672368091115,0.0,nan,0.0,1.0,0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0
static_right_xp0p40_z1p00_r01,/home/robo25/Downloads/recoding/recoding_08181700.tar.xz::static_right_xp0p40_z1p00_r01_20260818_165227_107,559,22.300425999999998,25.021943526998097,1.0,1.0,1.0,1.0,0,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0
