session,session_path,frame,time_sec,occlusion_event,phase_label,detected,source_pixel_x,source_pixel_y,raw_x_m,raw_z_m,raw_distance_m,x_m,z_m,distance_m,area_px,contact_samples,bbox_width_px,bbox_height_px,bbox_aspect_ratio,bbox_fill_ratio,contour_solidity,measurement_available,measurement_accepted,rejection_reason,predicted_x_m,predicted_z_m,innovation_x_m,innovation_z_m,innovation_cov_xx,innovation_cov_xz,innovation_cov_zz,nis,track_available,track_predicted,filtered_x_m,filtered_z_m,filtered_distance_m,relative_vx_mps,relative_vz_mps,missing_age_sec
phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,/home/robo25/Downloads/202609171638.tar.xz::phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,0,0.0,,,1,319.5,425.0,-0.024428999595864077,1.1323668180294173,1.1326302956372492,0.007750499885353063,1.1323668180294173,1.1323933419190262,3557.0,14,60,72,0.8333333333333334,0.8233796296296296,0.9392659096910483,True,True,initialized,,,,,,,,,1,0,0.007750499993562698,1.1323667764663696,1.1323933003576925,0.0,0.0,0.0
phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,/home/robo25/Downloads/202609171638.tar.xz::phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,1,0.03333333333333333,,,1,312.5,425.0,-0.0734697220591638,1.1343824857064606,1.1367591758754443,-0.022050995050344357,1.1343824857064606,1.1345967875242193,3620.0,14,61,72,0.8472222222222222,0.8242258652094717,0.9433224755700326,True,True,accepted,0.007750499993562698,1.1323667764663696,-0.029801495373249054,0.00201570987701416,0.0020784721709787846,0.0,0.0020784721709787846,0.42925387620925903,1,0,-0.009146640077233315,1.133509635925293,1.1335465388594297,-0.12008221447467804,0.008122106082737446,0.0
phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,/home/robo25/Downloads/202609171638.tar.xz::phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,2,0.06666666666666667,,,1,318.5,425.0,-0.031421496021978405,1.1316388985674324,1.1320750448460433,0.0035012385294120388,1.1316388985674324,1.131644314889688,3593.5,14,61,72,0.8472222222222222,0.8181921675774135,0.946031328155851,True,True,accepted,-0.013149380683898926,1.1337803602218628,0.016650618985295296,-0.0021414756774902344,0.001895808964036405,0.0,0.001895808964036405,0.14865899085998535,1,0,-0.004403333179652691,1.1326555013656616,1.1326640605744447,-0.023822801187634468,-0.004258045926690102,0.0
phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,/home/robo25/Downloads/202609171638.tar.xz::phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,3,0.1,,,1,316.0,425.0,-0.04891548631884314,1.1333652985671316,1.1344203915647728,-0.007129662424938937,1.1333652985671316,1.1333877236332044,3594.5,15,61,72,0.8472222222222222,0.81841985428051,0.9306148867313916,True,True,accepted,-0.005197426769882441,1.1325135231018066,-0.0019322354346513748,0.000851750373840332,0.0018957407446578145,0.0,0.0018957407446578145,0.0023521215189248323,1,0,-0.006212336476892233,1.1329609155654907,1.132977947412701,-0.03453287109732628,0.00046306930016726255,0.0
phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,/home/robo25/Downloads/202609171638.tar.xz::phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,4,0.13333333333333333,,,1,316.5,425.0,-0.04541436154211387,1.1321660719339646,1.1330765546390327,-0.005002068314125713,1.1321660719339646,1.1321771217993244,3637.5,14,61,72,0.8472222222222222,0.8282103825136612,0.947388982940487,True,True,accepted,-0.007363432087004185,1.1329762935638428,0.0023613637313246727,-0.0008102655410766602,0.0018194911535829306,0.0,0.0018194911535829306,0.003425446106120944,1,0,-0.006170102395117283,1.1325668096542358,1.1325836165572678,-0.02358550950884819,-0.00329334894195199,0.0
phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,/home/robo25/Downloads/202609171638.tar.xz::phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,5,0.16666666666666666,,,1,314.5,425.0,-0.05943046394509621,1.1335799570583291,1.1351367754984827,-0.013519495949766418,1.1335799570583291,1.1336605734588723,3650.0,14,61,72,0.8472222222222222,0.831056466302368,0.9435181594933437,True,True,accepted,-0.006956286262720823,1.1324570178985596,-0.006563209462910891,0.0011229515075683594,0.0017065037973225117,0.0,0.0017065037973225117,0.025981036946177483,1,0,-0.01005809847265482,1.1329877376556396,1.1330323821598967,-0.04819566011428833,0.0009173968574032187,0.0
phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,/home/robo25/Downloads/202609171638.tar.xz::phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,6,0.2,,,1,315.5,427.0,-0.05224731356578122,1.1031718355707745,1.1044083848701227,-0.009154376332866199,1.1031718355707745,1.1032098174883305,3595.5,14,59,73,0.8082191780821918,0.8348038077548178,0.9470564994073489,True,True,accepted,-0.011664620600640774,1.1330183744430542,0.0025102440267801285,-0.029846549034118652,0.0015999670140445232,0.0,0.0015999670140445232,0.5607102513313293,1,0,-0.010566418059170246,1.119960904121399,1.1200107481408481,-0.04053181782364845,-0.09020492434501648,0.0
phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,/home/robo25/Downloads/202609171638.tar.xz::phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,7,0.23333333333333334,,,1,322.0,425.0,-0.0069894034731014364,1.1295779288685546,1.1295995525618285,0.018348346112477126,1.1295779288685546,1.1297269401019154,3630.0,15,61,72,0.8472222222222222,0.8265027322404371,0.9347238315952106,True,True,accepted,-0.011917478404939175,1.1169540882110596,0.030265823006629944,0.012623786926269531,0.0015127676306292415,0.0,0.0015127676306292415,0.710869312286377,1,0,0.00034211561433039606,1.1220675706863403,1.1220676228414395,0.036373794078826904,-0.05812781676650047,0.0
phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,/home/robo25/Downloads/202609171638.tar.xz::phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,8,0.26666666666666666,,,1,312.5,425.0,-0.0734697220591638,1.1343824857064606,1.1367591758754443,-0.022050995050344357,1.1343824857064606,1.1345967875242193,3603.0,14,59,72,0.8194444444444444,0.8481638418079096,0.9476591267753813,True,True,accepted,0.001554575515910983,1.120129942893982,-0.023605570197105408,0.014252543449401855,0.0014447893481701612,0.0,0.0014447893481701612,0.5262759923934937,1,0,-0.0073464177548885345,1.1255041360855103,1.1255281116877625,-0.014943218789994717,-0.0271436907351017,0.0
phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,/home/robo25/Downloads/202609171638.tar.xz::phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,9,0.3,,,1,316.5,425.0,-0.04541436154211387,1.1326653300528102,1.1335754117560592,-0.005002068314125713,1.1326653300528102,1.1326763750476394,3634.0,14,61,72,0.8472222222222222,0.8274134790528234,0.9483298538622129,True,True,accepted,-0.007844525389373302,1.1245993375778198,0.0028424570336937904,0.008065938949584961,0.001392763340845704,0.0,0.001392763340845704,0.05251353979110718,1,0,-0.006838856264948845,1.127453088760376,1.1274738299891154,-0.009501732885837555,-0.011702579446136951,0.0
