experiment_label,session_dir,frames,duration_sec,effective_fps,detection_rate,motion_detection_rate,measurement_acceptance_rate,motion_measurement_acceptance_rate,track_rate,motion_track_rate,odom_available_rate,moving_frames,direction_correct_rate,relative_speed_mae_mps,ttc_active_rate,ttc_active_rate_while_approaching,minimum_ttc_sec,ttc_vs_odom_mae_sec,path_corridor_rate,warning_or_critical_rate,warning_hold_rate,unknown_rate,critical_rate,warning_or_critical_frames,critical_frames
phase5_camera_mock_odom_dryrun_r04,/home/robo25/Downloads/202609171638.tar.xz::phase5_camera_mock_odom_dryrun_r04_20260917_163414_067,1068,35.80008,29.80440267172587,1.0,1.0,1.0,1.0,1.0,1.0,0.651685393258427,121,1.0,0.0,0.11329588014981273,1.0,4.416579246520996,0.00010421802741435893,0.11329588014981273,0.11329588014981273,0.0,0.0,0.0,121,0
